product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
28052,utilidades_domesticas,54,831,1,1500,16,30,12
21588,brinquedos,56,507,2,4450,68,14,48
7011,fashion_bolsas_e_acessorios,54,1386,1,200,16,2,11
19653,informatica_acessorios,36,835,1,150,16,2,11
15905,brinquedos,44,1450,1,683,31,25,24
31921,fashion_bolsas_e_acessorios,54,719,2,200,16,2,11
5728,brinquedos,42,222,1,150,20,20,20
15716,informatica_acessorios,37,587,3,500,19,5,12
21211,telefonia,52,911,1,480,18,17,19
9773,bebes,7,356,4,20700,60,43,48
5331,cama_mesa_banho,59,515,1,650,28,7,24
31192,cama_mesa_banho,51,308,1,950,16,10,16
18508,moveis_decoracao,36,479,5,300,20,20,20
10729,eletroportateis,54,565,3,3100,35,35,16
27585,brinquedos,47,1205,1,600,25,13,20
8681,ferramentas_jardim,54,718,2,12200,33,7,33
14171,brinquedos,44,1384,5,6794,38,24,50
21105,portateis_cozinha_e_preparadores_de_alimentos,60,1304,4,650,22,6,14
13666,perfumaria,52,1462,1,700,30,30,30
24634,moveis_decoracao,58,1953,1,3000,69,11,11
12416,eletroportateis,55,2458,1,1350,52,25,29
6303,automotivo,45,154,1,5900,73,14,38
25385,beleza_saude,23,296,1,300,16,6,11
15419,telefonia,34,530,1,90,19,3,11
2145,beleza_saude,58,1465,1,550,16,10,16
17035,cool_stuff,33,174,3,400,30,30,15
25299,pet_shop,41,307,1,50,20,11,16
1100,telefonia,58,497,5,500,21,6,13
15949,perfumaria,56,1140,2,200,16,16,11
9694,beleza_saude,51,1294,2,1025,21,10,16
4358,pet_shop,26,414,1,150,40,15,40
1782,telefonia,59,676,3,150,17,8,14
3182,automotivo,50,750,1,2313,45,11,32
19829,utilidades_domesticas,60,505,6,1750,28,20,28
15670,esporte_lazer,31,486,1,450,25,15,20
28739,esporte_lazer,58,1740,5,1550,40,20,20
13056,beleza_saude,56,609,1,50,16,16,11
25206,automotivo,53,766,1,600,16,2,11
18816,beleza_saude,48,455,1,475,18,16,14
24014,beleza_saude,59,535,1,30000,55,75,61
11820,beleza_saude,43,903,1,350,17,12,13
21766,esporte_lazer,49,409,1,200,24,5,21
27208,relogios_presentes,34,494,1,300,18,9,14
28616,utilidades_domesticas,36,288,2,75,36,4,23
29843,pet_shop,54,285,2,500,71,2,13
4007,eletrodomesticos,58,130,1,300,18,8,13
12638,automotivo,60,703,5,4850,47,19,23
13565,esporte_lazer,40,486,1,550,25,15,20
23821,fashion_bolsas_e_acessorios,54,719,2,200,16,2,11
32593,informatica_acessorios,32,604,1,350,16,10,12
22154,utilidades_domesticas,46,212,2,750,54,8,23
15634,fashion_bolsas_e_acessorios,57,463,5,900,30,10,30
15749,esporte_lazer,34,264,2,225,17,11,13
17459,moveis_decoracao,33,637,1,27800,41,43,91
9992,moveis_decoracao,44,316,1,900,40,20,40
5934,casa_construcao,56,371,1,200,20,8,16
15246,automotivo,59,651,5,5025,64,5,39
30287,esporte_lazer,39,1785,1,450,16,10,12
10754,relogios_presentes,34,285,5,550,25,25,25
2605,beleza_saude,52,1376,1,500,30,10,17
28917,relogios_presentes,54,257,5,200,16,2,20
1085,utilidades_domesticas,56,262,4,2425,26,26,21
3733,utilidades_domesticas,46,403,1,10100,19,48,27
30126,esporte_lazer,32,220,1,1000,16,12,12
18737,telefonia,47,137,2,100,16,4,11
30052,informatica_acessorios,51,302,2,3600,23,9,30
21085,beleza_saude,60,799,1,2963,25,19,21
22547,telefonia_fixa,49,709,5,150,17,3,12
7367,cama_mesa_banho,58,702,1,2146,42,11,36
31100,cool_stuff,46,882,1,1050,42,25,15
12155,eletroportateis,59,123,1,250,16,35,25
23013,alimentos_bebidas,30,407,1,2750,21,22,12
5579,cama_mesa_banho,57,293,1,5900,50,10,30
10276,ferramentas_jardim,45,536,1,5700,50,25,25
32329,cama_mesa_banho,44,629,1,850,16,10,16
27734,telefonia,33,142,1,200,19,4,11
19400,informatica_acessorios,60,431,1,150,17,7,12
22978,eletrodomesticos,60,1014,4,150,30,10,15
3265,utilidades_domesticas,47,457,1,2100,25,60,25
6614,pet_shop,60,1323,6,600,26,7,24
12930,cool_stuff,53,629,1,975,37,31,17
5148,alimentos_bebidas,41,465,1,600,33,21,27
3768,NA,NA,NA,NA,3800,30,40,30
32191,utilidades_domesticas,58,605,1,2500,33,31,23
26834,esporte_lazer,55,2961,1,3300,46,35,35
30869,automotivo,58,292,2,2950,30,10,60
951,eletroportateis,42,93,1,2800,26,25,35
18720,utilidades_domesticas,56,536,1,13250,43,67,27
18364,moveis_decoracao,39,94,5,450,16,5,20
16854,beleza_saude,22,575,1,3330,21,21,18
9146,moveis_sala,56,1146,3,3525,30,11,30
2960,bebes,60,1196,3,2050,42,25,15
7710,livros_interesse_geral,37,2118,1,1550,17,18,18
31135,esporte_lazer,52,354,1,1223,32,25,23
21014,utilidades_domesticas,43,254,4,550,16,5,12
9453,automotivo,53,270,1,6250,55,35,30
19979,cama_mesa_banho,60,723,1,1150,30,20,20
22793,cama_mesa_banho,56,502,3,1050,23,93,118
20582,eletrodomesticos,55,1855,1,350,16,20,11
20446,utilidades_domesticas,59,1201,1,14550,43,62,41
5599,papelaria,53,645,1,700,21,8,17
21107,cool_stuff,51,298,1,900,25,10,25
30544,informatica_acessorios,36,957,3,200,16,9,12
15157,cool_stuff,45,3908,13,300,21,12,12
25579,esporte_lazer,30,451,2,1300,30,10,25
2159,esporte_lazer,57,779,1,1150,26,23,21
11265,cama_mesa_banho,47,1343,1,1100,45,8,35
30266,cama_mesa_banho,52,683,1,800,28,3,29
16443,cool_stuff,57,605,4,575,30,11,17
3536,construcao_ferramentas_construcao,57,422,4,200,42,12,12
28452,livros_tecnicos,41,1641,1,1850,30,5,20
15814,moveis_decoracao,48,1950,3,5400,70,4,55
2879,utilidades_domesticas,39,403,2,2500,48,10,35
3478,cama_mesa_banho,53,831,4,550,20,20,16
7113,fashion_bolsas_e_acessorios,46,455,6,450,24,10,12
19768,automotivo,56,290,2,4575,41,10,21
18686,ferramentas_jardim,28,634,2,400,20,5,21
6537,perfumaria,50,302,1,350,20,15,20
8661,bebes,21,428,1,6950,50,25,55
19958,esporte_lazer,40,1786,1,183,17,19,18
22043,moveis_decoracao,32,192,2,800,18,12,18
7170,NA,NA,NA,NA,350,20,5,11
1965,brinquedos,43,713,1,22983,62,55,62
29573,cama_mesa_banho,46,348,1,600,26,2,20
8369,perfumaria,42,225,2,532,20,15,16
10569,NA,NA,NA,NA,2200,47,11,40
10895,cool_stuff,36,342,1,2768,26,29,13
26385,cama_mesa_banho,43,125,1,250,40,4,30
17346,informatica_acessorios,23,978,4,1550,25,15,25
29215,bebes,52,712,2,400,20,20,20
10586,utilidades_domesticas,48,657,1,2700,24,39,29
12832,beleza_saude,56,2691,1,1500,20,12,21
32289,telefonia,59,604,1,100,16,10,11
24884,agro_industria_e_comercio,53,1461,1,1500,22,16,24
3007,moveis_decoracao,58,2071,1,1830,69,11,11
24403,utilidades_domesticas,46,965,1,750,16,26,11
25576,utilidades_domesticas,60,1013,1,800,16,25,11
24792,pet_shop,60,406,3,350,26,8,15
26866,artigos_de_natal,39,200,2,400,16,9,11
18616,informatica_acessorios,34,1727,1,50,30,30,20
16817,beleza_saude,59,555,1,1075,17,13,15
20124,cama_mesa_banho,60,146,1,1200,34,6,41
18916,moveis_escritorio,59,1217,6,2150,16,26,26
8671,esporte_lazer,44,1165,1,410,24,26,17
2923,moveis_decoracao,57,526,2,400,18,19,14
24811,moveis_decoracao,60,2281,1,300,70,11,11
22376,fashion_bolsas_e_acessorios,52,85,1,200,16,2,11
2097,moveis_sala,26,907,1,12375,56,70,18
18316,brinquedos,57,1163,4,500,25,55,25
31366,ferramentas_jardim,58,1937,4,1550,29,7,21
32258,automotivo,54,223,1,1650,41,19,41
2869,brinquedos,9,994,1,350,26,6,15
8250,utilidades_domesticas,60,361,1,500,32,9,15
13621,malas_acessorios,38,417,1,1100,40,10,30
21713,utilidades_domesticas,60,120,1,1500,45,45,45
27100,moveis_decoracao,56,314,1,700,40,15,40
9696,cool_stuff,46,595,2,500,16,12,22
7116,utilidades_domesticas,49,79,2,7700,54,32,45
31170,beleza_saude,58,119,1,700,18,18,18
18644,automotivo,30,209,1,123,18,13,17
22048,cama_mesa_banho,39,444,1,550,30,3,19
27827,relogios_presentes,41,359,4,450,23,23,20
22920,relogios_presentes,39,622,1,340,18,9,13
18679,telefonia_fixa,53,318,4,100,16,5,13
6492,automotivo,58,1063,3,2600,25,15,20
30664,esporte_lazer,46,765,1,1996,86,17,18
16092,brinquedos,44,302,2,247,18,12,14
10817,utilidades_domesticas,55,359,1,2000,43,30,32
7551,perfumaria,22,598,1,470,22,12,15
1321,relogios_presentes,33,932,1,396,18,11,14
32343,eletrodomesticos,60,289,1,950,16,45,35
27312,telefonia,60,668,5,300,17,4,12
13656,automotivo,51,176,2,767,15,5,10
20339,esporte_lazer,32,536,1,1846,49,37,28
24879,esporte_lazer,39,261,1,700,27,12,49
2730,beleza_saude,52,708,5,400,25,15,15
19760,informatica_acessorios,32,296,1,1000,24,25,21
9514,relogios_presentes,56,486,2,367,18,8,12
2383,relogios_presentes,58,618,1,400,22,14,27
12022,beleza_saude,35,262,3,1200,19,15,23
23575,cama_mesa_banho,60,302,3,6050,60,10,60
29951,eletronicos,39,2076,1,125,17,9,12
16588,cama_mesa_banho,59,628,3,3650,49,18,41
19327,ferramentas_jardim,52,421,4,500,35,5,20
1230,automotivo,32,435,1,1075,39,6,26
5350,moveis_decoracao,55,1130,1,3450,43,18,22
21379,moveis_escritorio,42,2235,1,9750,59,45,43
1377,consoles_games,54,342,1,200,17,3,14
2591,cama_mesa_banho,43,124,1,250,40,4,30
24904,livros_interesse_geral,25,413,2,400,24,3,16
27517,cama_mesa_banho,52,244,1,3200,45,15,35
6093,beleza_saude,55,664,1,2225,18,18,18
12292,relogios_presentes,44,483,4,350,16,12,12
14049,consoles_games,53,273,8,300,30,20,20
3438,fashion_roupa_masculina,43,412,1,300,35,30,20
20267,cama_mesa_banho,58,834,1,300,16,10,16
19203,automotivo,57,2028,1,1350,35,15,29
4112,relogios_presentes,58,593,1,467,19,13,20
25041,pet_shop,58,569,2,450,18,25,18
11661,esporte_lazer,60,393,1,3450,57,20,30
4688,automotivo,56,370,1,6100,30,25,25
1476,moveis_decoracao,55,238,1,3500,45,12,40
9447,cama_mesa_banho,55,134,3,650,27,10,23
31079,esporte_lazer,26,728,4,200,20,8,11
26411,dvds_blu_ray,48,2433,1,800,26,15,20
31974,ferramentas_jardim,44,1064,3,5500,48,30,30
32326,informatica_acessorios,59,690,1,300,39,9,20
6274,moveis_decoracao,36,1621,2,450,16,2,11
15861,beleza_saude,26,673,1,550,30,30,30
556,esporte_lazer,51,1256,1,1350,26,18,18
25862,beleza_saude,53,1267,1,383,17,13,15
2377,bebes,59,1648,3,600,23,33,11
21450,cama_mesa_banho,60,369,1,5450,45,22,33
27519,cool_stuff,54,603,1,2100,30,30,30
4989,papelaria,41,308,2,300,25,10,19
30137,relogios_presentes,44,170,2,343,19,22,20
4463,automotivo,35,517,3,200,31,4,21
9818,market_place,43,919,4,7500,24,38,23
16264,cool_stuff,44,598,4,4100,89,4,42
424,esporte_lazer,46,1018,6,4700,85,30,20
16229,esporte_lazer,57,859,1,600,30,5,15
21156,fashion_bolsas_e_acessorios,33,365,4,800,30,20,25
9802,relogios_presentes,60,160,3,350,16,2,20
17090,cama_mesa_banho,60,389,1,400,16,10,16
24442,telefonia,60,1170,3,200,18,6,20
14733,informatica_acessorios,31,618,2,613,20,15,18
30470,eletronicos,60,915,4,700,16,7,12
2721,ferramentas_jardim,60,177,11,1000,35,20,20
6453,alimentos,51,462,3,238,17,12,15
25960,relogios_presentes,49,571,2,200,20,7,15
6432,cama_mesa_banho,57,592,1,1400,38,11,30
14395,utilidades_domesticas,58,1782,1,1250,22,36,22
9244,cama_mesa_banho,56,609,1,550,16,10,16
15307,eletrodomesticos,60,209,2,300,27,13,17
15272,eletrodomesticos,57,1113,10,12900,25,25,25
1266,moveis_decoracao,40,249,4,7250,62,6,62
476,cama_mesa_banho,56,617,1,6400,30,30,30
12763,telefonia,58,230,3,80,20,4,14
4886,pet_shop,26,574,1,250,16,4,11
32914,beleza_saude,44,1641,1,250,16,11,15
25931,moveis_sala,34,612,4,9750,27,15,92
16394,utilidades_domesticas,58,464,1,8150,66,20,35
9845,relogios_presentes,44,516,1,500,20,11,15
27106,cama_mesa_banho,60,1804,1,650,42,11,29
2362,relogios_presentes,55,1057,1,350,28,10,18
5108,esporte_lazer,35,1177,8,2850,35,17,48
32446,esporte_lazer,55,981,6,1600,24,13,16
27550,relogios_presentes,47,650,1,370,18,11,13
8007,cool_stuff,57,1003,3,200,30,20,40
26440,utilidades_domesticas,38,614,1,5300,30,35,30
13124,beleza_saude,37,1020,1,300,26,5,18
15883,beleza_saude,57,3413,1,350,20,20,20
16946,utilidades_domesticas,23,521,1,450,25,16,16
2387,esporte_lazer,44,967,1,1000,62,7,36
28376,beleza_saude,46,872,1,250,25,5,24
19098,construcao_ferramentas_construcao,56,225,1,300,20,12,25
5808,brinquedos,41,515,1,600,18,13,15
16829,utilidades_domesticas,60,970,2,850,38,20,26
24015,bebidas,40,423,1,1400,18,34,18
1005,automotivo,59,586,2,825,60,8,33
1672,cama_mesa_banho,54,1076,1,400,33,3,23
4129,informatica_acessorios,46,207,2,950,36,15,23
18114,telefonia,52,1371,2,600,18,6,15
14169,eletronicos,30,361,1,200,25,7,16
13104,malas_acessorios,53,526,2,18050,75,20,50
30071,automotivo,50,781,1,900,30,15,15
18892,automotivo,58,389,1,9950,60,30,40
26963,perfumaria,60,71,1,300,18,9,14
21481,telefonia,54,883,4,300,16,4,20
21577,utilidades_domesticas,57,377,2,900,30,25,25
12230,beleza_saude,45,455,1,200,20,3,11
13509,livros_tecnicos,57,836,1,950,29,3,21
18132,esporte_lazer,42,607,4,300,38,10,35
32334,esporte_lazer,35,631,3,1900,50,15,50
23209,telefonia_fixa,59,1542,3,283,20,9,15
10328,esporte_lazer,46,1727,1,143,17,8,13
19419,automotivo,58,238,1,150,16,10,16
25050,NA,NA,NA,NA,1150,40,18,21
28097,NA,NA,NA,NA,21300,47,39,39
15002,informatica_acessorios,50,188,1,50,16,32,21
27490,brinquedos,46,351,1,300,23,22,21
29913,automotivo,58,1654,3,500,16,21,18
10125,telefonia,59,506,3,650,19,3,11
25697,esporte_lazer,58,246,2,1100,60,15,15
2278,fashion_bolsas_e_acessorios,34,466,7,325,18,19,12
6871,brinquedos,44,1485,1,2238,24,45,27
12091,fashion_bolsas_e_acessorios,60,1118,4,3200,22,15,20
17838,eletrodomesticos,55,264,1,1200,55,19,46
27530,telefonia,58,678,3,150,17,8,14
4290,fashion_bolsas_e_acessorios,51,731,1,200,16,2,20
22163,moveis_decoracao,60,2047,2,600,60,7,14
4035,papelaria,57,192,1,1575,31,31,34
30875,cama_mesa_banho,51,326,1,7550,60,12,40
24902,beleza_saude,54,1598,1,800,16,5,11
4771,utilidades_domesticas,57,835,1,1650,16,30,12
12712,cool_stuff,60,594,1,900,28,20,20
2279,informatica_acessorios,52,171,1,750,40,27,12
26630,moveis_escritorio,44,2223,1,11400,58,28,58
32402,malas_acessorios,57,271,2,16050,60,40,40
20234,fashion_roupa_masculina,60,275,1,800,40,6,35
19864,cama_mesa_banho,54,629,2,900,16,10,16
30331,papelaria,52,447,3,1100,38,33,30
2034,brinquedos,49,216,3,550,30,20,20
7799,papelaria,59,505,2,548,20,16,26
13899,esporte_lazer,38,329,3,3190,46,13,30
20485,livros_interesse_geral,46,3833,7,1200,21,4,14
14677,industria_comercio_e_negocios,58,478,3,10250,104,16,35
6819,automotivo,33,703,5,1350,32,28,28
12961,brinquedos,52,30,1,300,25,30,20
20251,instrumentos_musicais,39,678,2,13600,47,38,35
19980,beleza_saude,56,1957,1,1372,23,16,18
32518,informatica_acessorios,43,309,1,100,40,2,24
11155,brinquedos,63,2136,1,200,16,2,11
25267,beleza_saude,40,183,4,450,27,11,19
857,ferramentas_jardim,54,654,2,8350,36,46,36
2856,automotivo,48,1639,1,100,20,20,20
32949,fashion_bolsas_e_acessorios,22,328,3,150,16,13,11
24001,utilidades_domesticas,28,89,2,10300,40,40,20
12601,cool_stuff,57,422,2,80,19,11,11
15257,brinquedos,33,104,3,2050,20,31,30
27981,moveis_decoracao,56,297,2,750,100,5,20
4141,pcs,54,1053,2,11850,50,50,25
13300,construcao_ferramentas_iluminacao,56,955,5,1750,20,23,31
21252,cool_stuff,58,335,1,2200,45,15,35
1486,livros_interesse_geral,30,517,1,800,16,8,24
21852,utilidades_domesticas,53,679,1,250,16,2,11
14805,livros_importados,59,195,1,800,30,2,21
19310,informatica_acessorios,56,123,2,250,35,8,20
30238,esporte_lazer,51,2050,1,50,20,16,12
27428,telefonia,56,1666,1,230,14,10,11
27890,NA,NA,NA,NA,1450,30,5,30
10057,livros_tecnicos,26,250,1,500,22,22,12
11583,NA,NA,NA,NA,2465,34,20,20
2609,livros_interesse_geral,55,236,1,250,27,9,18
32374,cama_mesa_banho,54,665,1,800,30,3,24
158,utilidades_domesticas,37,149,1,150,35,16,16
16574,beleza_saude,29,755,1,1350,25,25,20
19126,instrumentos_musicais,60,721,1,300,16,16,11
15258,utilidades_domesticas,45,192,4,375,32,43,34
3973,automotivo,44,982,3,17600,49,49,23
9340,esporte_lazer,28,982,1,1452,54,24,34
7991,relogios_presentes,25,726,3,200,20,8,20
24683,pet_shop,31,621,1,144,18,12,16
22893,instrumentos_musicais,37,148,1,400,20,7,20
4316,moveis_decoracao,54,1045,3,400,50,3,25
3557,fashion_bolsas_e_acessorios,42,1359,1,350,16,2,11
30575,telefonia_fixa,63,327,2,150,16,4,11
20473,cool_stuff,25,176,1,163,17,11,13
16113,utilidades_domesticas,60,1800,7,9900,60,50,20
23547,cool_stuff,60,594,1,2050,42,25,15
6787,pet_shop,48,701,3,850,45,30,30
6901,moveis_cozinha_area_de_servico_jantar_e_jardim,46,655,2,19300,41,76,41
26773,cama_mesa_banho,38,168,2,350,25,9,19
15568,cool_stuff,51,647,1,1400,45,30,20
27007,cool_stuff,48,272,2,500,71,2,13
21079,moveis_decoracao,19,129,1,1500,28,9,28
27861,cama_mesa_banho,46,156,1,1112,40,7,38
29598,pet_shop,56,239,2,30000,50,30,40
23620,eletrodomesticos,60,186,1,550,70,13,12
448,informatica_acessorios,53,148,1,910,32,14,15
14851,automotivo,59,725,1,9000,65,42,40
28513,beleza_saude,60,425,3,300,19,11,23
3396,NA,NA,NA,NA,200,16,2,20
31072,bebes,58,603,2,600,20,30,30
25813,livros_interesse_geral,41,961,1,400,17,24,11
11643,utilidades_domesticas,38,414,1,8550,25,65,25
9105,moveis_decoracao,19,262,1,19575,38,44,38
13405,automotivo,58,288,3,20650,63,63,40
13489,moveis_escritorio,45,529,3,27300,61,71,43
28022,telefonia,32,366,3,75,18,3,12
2793,informatica_acessorios,46,339,1,1000,33,15,15
21497,fashion_bolsas_e_acessorios,59,340,4,150,16,6,20
25943,cama_mesa_banho,52,595,1,1323,37,10,31
28517,papelaria,58,325,4,1600,60,20,29
2614,livros_tecnicos,60,1479,1,3680,29,5,21
24803,beleza_saude,48,675,3,850,51,36,34
17298,utilidades_domesticas,37,567,1,3100,65,5,65
12109,utilidades_domesticas,39,625,1,400,20,16,16
20869,telefonia,55,136,2,150,21,7,14
25590,moveis_decoracao,56,2434,2,400,69,11,11
20566,relogios_presentes,53,239,1,200,16,18,16
25375,pet_shop,60,1308,4,20550,69,28,56
8940,beleza_saude,51,1278,2,230,19,7,13
2077,moveis_decoracao,61,157,9,3450,41,15,25
7338,brinquedos,54,1168,4,6025,58,22,42
29774,automotivo,34,349,1,2000,50,30,30
18198,beleza_saude,50,1398,1,150,20,10,15
25016,relogios_presentes,59,1332,2,225,16,16,14
12771,construcao_ferramentas_construcao,57,641,1,1125,38,35,38
32642,beleza_saude,50,1410,2,800,28,5,18
4781,papelaria,59,521,7,700,22,7,15
5788,utilidades_domesticas,38,946,2,3650,61,11,38
2843,artes,59,683,3,600,27,10,22
21931,eletrodomesticos,57,631,1,30000,62,73,63
19925,perfumaria,40,239,1,100,19,8,14
19182,esporte_lazer,55,186,2,1700,25,15,25
2815,informatica_acessorios,38,247,1,500,18,9,16
9525,eletronicos,46,2059,3,800,24,13,22
8351,esporte_lazer,54,3476,1,2967,20,21,14
18921,ferramentas_jardim,53,760,2,1129,33,18,18
31454,esporte_lazer,29,632,1,300,24,11,11
3322,pet_shop,59,807,1,9167,58,47,60
27686,beleza_saude,39,330,1,600,20,35,20
15479,cama_mesa_banho,54,334,1,17000,63,30,43
28025,esporte_lazer,52,778,1,300,20,30,30
26909,moveis_decoracao,47,1048,1,400,35,7,27
3437,artigos_de_natal,27,341,1,200,16,48,11
979,utilidades_domesticas,38,466,1,300,16,17,12
6677,utilidades_domesticas,54,578,1,500,32,16,22
13690,eletrodomesticos,57,762,1,18550,58,25,43
5562,automotivo,57,269,2,350,25,25,25
22528,moveis_decoracao,36,311,2,1650,35,15,35
26185,relogios_presentes,42,590,1,450,20,12,15
13392,beleza_saude,35,751,1,200,16,11,11
1148,beleza_saude,26,719,1,200,16,12,11
21070,automotivo,46,70,1,200,16,7,11
17744,telefonia_fixa,36,180,2,100,18,2,11
852,beleza_saude,59,1811,6,5250,56,17,40
23914,telefonia,45,402,12,90,19,3,11
14519,construcao_ferramentas_construcao,50,836,4,7150,58,14,43
10538,beleza_saude,58,1572,1,1383,30,27,28
24716,fashion_bolsas_e_acessorios,26,320,3,100,16,5,14
31842,moveis_decoracao,44,83,1,350,20,16,20
23206,eletrodomesticos,55,119,1,425,44,14,34
12118,fashion_bolsas_e_acessorios,54,151,3,250,16,2,20
18356,brinquedos,42,742,1,1200,38,44,16
16410,relogios_presentes,54,512,2,300,16,11,11
27725,ferramentas_jardim,55,835,8,3211,36,53,22
27384,beleza_saude,39,722,1,500,22,11,16
29080,bebes,40,303,3,400,29,7,16
17329,utilidades_domesticas,57,714,1,1300,30,30,30
25917,moveis_decoracao,58,1068,1,650,33,4,33
32710,beleza_saude,57,174,1,850,32,17,17
8055,cool_stuff,60,396,4,250,19,12,12
19953,moveis_decoracao,55,829,1,800,34,8,22
14175,esporte_lazer,36,383,2,1100,20,20,20
32274,beleza_saude,58,1160,1,550,16,16,16
32614,relogios_presentes,44,394,3,850,17,13,15
6160,brinquedos,59,1206,4,3000,47,36,25
2977,informatica_acessorios,55,209,1,517,39,11,13
25761,sinalizacao_e_seguranca,36,466,1,200,26,5,12
18369,brinquedos,35,1156,1,700,17,10,12
22098,esporte_lazer,54,3481,1,3100,30,24,24
18884,ferramentas_jardim,59,1608,2,1300,16,65,16
26462,papelaria,51,253,1,400,26,26,26
21216,utilidades_domesticas,34,1202,5,400,16,8,11
9556,utilidades_domesticas,48,554,3,5450,40,15,35
5869,brinquedos,44,3109,7,5900,60,24,49
19399,NA,NA,NA,NA,350,25,15,30
15724,automotivo,41,907,3,16250,56,15,15
6645,beleza_saude,39,460,3,800,25,6,16
11187,utilidades_domesticas,48,211,2,450,35,15,13
32174,utilidades_domesticas,34,760,1,800,17,28,11
9220,beleza_saude,58,549,1,30000,55,75,61
17899,cama_mesa_banho,51,626,2,800,16,10,16
32666,papelaria,45,1297,1,1150,16,8,45
11934,cama_mesa_banho,52,145,1,800,21,13,15
23687,brinquedos,40,299,1,250,19,14,14
1104,automotivo,57,703,6,6200,47,19,23
16121,cama_mesa_banho,53,184,1,550,40,4,30
17305,dvds_blu_ray,49,781,1,200,20,2,14
26267,brinquedos,57,520,5,3400,52,7,56
9176,moveis_decoracao,55,1486,3,2500,105,3,70
1754,utilidades_domesticas,44,268,2,28250,90,60,33
3526,consoles_games,47,1373,4,200,18,2,11
26606,cool_stuff,27,792,1,5350,40,20,40
25940,livros_interesse_geral,30,910,1,500,20,5,13
19050,cama_mesa_banho,52,592,1,3675,48,11,40
23047,informatica_acessorios,60,308,1,2650,28,44,18
6341,esporte_lazer,43,1873,2,900,26,26,26
7910,cama_mesa_banho,55,212,1,750,35,20,35
13707,ferramentas_jardim,45,1174,1,8950,60,32,28
4328,beleza_saude,40,802,2,200,20,10,20
19446,perfumaria,47,135,2,200,16,3,22
27881,fashion_bolsas_e_acessorios,37,132,3,50,17,4,13
4641,brinquedos,52,2984,10,2000,75,35,13
8416,cama_mesa_banho,55,246,1,1500,38,10,38
27057,utilidades_domesticas,28,500,3,250,16,25,15
25333,informatica_acessorios,51,622,1,1133,18,15,12
17881,ferramentas_jardim,53,267,3,14250,32,90,26
24446,relogios_presentes,54,728,2,200,16,11,11
26157,eletroportateis,52,141,2,200,16,35,25
15041,cama_mesa_banho,43,476,1,2350,47,9,38
21301,instrumentos_musicais,57,670,1,300,16,16,11
5384,esporte_lazer,55,508,5,1250,21,15,18
16981,automotivo,59,763,5,950,42,5,39
4387,utilidades_domesticas,45,474,2,630,18,25,18
1609,pet_shop,41,947,1,156,18,10,14
4795,utilidades_domesticas,39,220,1,900,40,8,18
4824,esporte_lazer,59,100,4,400,19,2,14
19227,fashion_underwear_e_moda_praia,47,360,1,400,32,4,14
1740,beleza_saude,58,981,4,200,16,25,15
28152,beleza_saude,38,311,1,200,16,3,12
19815,cama_mesa_banho,52,223,1,1700,40,25,35
21823,esporte_lazer,54,1387,2,4100,30,20,30
26205,ferramentas_jardim,57,746,1,2900,38,10,28
16089,automotivo,43,282,8,1550,31,24,24
23054,moveis_decoracao,56,2010,2,1500,69,11,11
12236,beleza_saude,50,232,1,800,19,17,15
27588,construcao_ferramentas_seguranca,48,382,1,334,17,12,13
26654,brinquedos,43,509,2,1050,25,11,13
5761,NA,NA,NA,NA,200,16,2,11
17412,esporte_lazer,40,593,1,4300,21,21,11
19642,telefonia,55,689,3,100,16,7,11
7584,malas_acessorios,47,411,3,1250,32,52,19
25403,consoles_games,51,415,1,700,16,16,16
16776,eletronicos,39,196,1,200,22,6,16
7295,esporte_lazer,44,521,2,1750,42,6,40
27465,eletronicos,48,130,2,117,20,12,14
15311,fashion_bolsas_e_acessorios,47,731,1,200,16,2,11
26726,eletronicos,48,105,1,1177,25,12,25
27060,utilidades_domesticas,23,279,1,1500,30,60,30
2543,moveis_decoracao,49,726,3,800,32,7,32
4750,bebes,56,645,1,500,99,3,65
30489,esporte_lazer,40,600,1,200,22,4,20
29830,NA,NA,NA,NA,1150,16,40,15
24873,cama_mesa_banho,53,294,1,3300,42,12,40
31485,moveis_decoracao,59,566,2,367,50,3,35
9734,eletrodomesticos,43,236,3,6150,55,19,46
16791,esporte_lazer,58,248,1,400,16,7,11
17136,fashion_roupa_masculina,46,1208,2,1050,31,22,33
11485,telefonia,45,939,1,1500,20,20,25
24805,bebidas,38,790,1,1300,25,25,25
24005,moveis_decoracao,29,639,2,1250,30,10,30
11325,utilidades_domesticas,56,1169,3,10500,38,57,42
30609,agro_industria_e_comercio,42,913,1,16700,50,50,40
22597,brinquedos,23,254,1,200,16,10,11
20548,NA,NA,NA,NA,10700,40,40,40
32659,utilidades_domesticas,40,545,2,2100,48,25,25
21620,instrumentos_musicais,36,658,3,60,16,6,16
14498,moveis_decoracao,63,703,4,2700,35,10,35
20335,pet_shop,48,738,4,1200,24,24,24
3181,livros_interesse_geral,22,321,1,150,26,2,26
28369,bebes,51,324,1,500,33,18,26
8057,perfumaria,58,1145,1,400,18,15,15
5968,papelaria,31,854,4,1800,53,4,43
29611,cool_stuff,52,1198,3,1950,96,5,45
13754,automotivo,36,841,5,22200,61,61,41
3220,informatica_acessorios,46,546,2,223,23,13,26
17281,moveis_decoracao,60,748,2,4950,33,16,33
