customer_id,customer_zip_code_prefix,customer_city,customer_state
98163,13846,mogi-guacu,SP
66585,65350,vitoria do mearim,MA
44345,4190,sao paulo,SP
27023,23064,rio de janeiro,RJ
58572,23059,rio de janeiro,RJ
81103,13321,salto,SP
77624,71539,brasilia,DF
32718,65700,bacabal,MA
3416,6020,osasco,SP
73313,13601,araras,SP
97187,20910,rio de janeiro,RJ
35171,13835,conchal,SP
55196,89207,joinville,SC
87529,29169,serra,ES
13963,38414,uberlandia,MG
8877,4775,sao paulo,SP
92503,9195,santo andre,SP
91178,4363,sao paulo,SP
96346,44640,riachao do jacuipe,BA
49394,13054,campinas,SP
77888,23830,itaguai,RJ
22966,91787,porto alegre,RS
36512,5263,sao paulo,SP
69395,37250,nepomuceno,MG
85803,85845,vera cruz do oeste,PR
40002,5524,sao paulo,SP
27005,16440,sabino,SP
55271,23095,rio de janeiro,RJ
16571,97700,santiago,RS
1915,12170,redencao da serra,SP
40883,19280,teodoro sampaio,SP
90716,90020,porto alegre,RS
27751,4415,sao paulo,SP
26740,6144,osasco,SP
29575,6056,osasco,SP
76355,86804,apucarana,PR
97289,56280,araripina,PE
48678,27256,volta redonda,RJ
86693,57307,arapiraca,AL
19427,20735,rio de janeiro,RJ
63709,21820,rio de janeiro,RJ
46257,78690,nova xavantina,MT
85328,13287,vinhedo,SP
7193,22051,rio de janeiro,RJ
97035,26265,nova iguacu,RJ
31538,85035,guarapuava,PR
1034,11705,praia grande,SP
4558,91210,porto alegre,RS
46179,23070,rio de janeiro,RJ
6083,15350,auriflama,SP
43352,13568,sao carlos,SP
39822,15240,nipoa,SP
67044,60540,fortaleza,CE
25875,37501,itajuba,MG
23790,78025,cuiaba,MT
25175,9551,sao caetano do sul,SP
39568,89022,blumenau,SC
52911,22452,rio de janeiro,RJ
79689,82200,curitiba,PR
64240,3963,sao paulo,SP
32774,96015,pelotas,RS
60985,15500,votuporanga,SP
1981,95181,farroupilha,RS
37117,41720,salvador,BA
76562,39950,rubim,MG
41794,27930,macae,RJ
47000,92990,eldorado do sul,RS
29401,38780,vazante,MG
26198,5781,sao paulo,SP
61296,6656,itapevi,SP
88511,18520,cerquilho,SP
77122,36887,muriae,MG
96862,13633,pirassununga,SP
2132,12712,cruzeiro,SP
23916,15056,sao jose do rio preto,SP
64061,80620,curitiba,PR
19579,29167,serra,ES
10443,11020,santos,SP
3270,35010,governador valadares,MG
95181,94070,gravatai,RS
1429,36400,conselheiro lafaiete,MG
2316,5093,sao paulo,SP
65126,31872,belo horizonte,MG
87084,5726,sao paulo,SP
26584,5784,sao paulo,SP
8141,14870,jaboticabal,SP
21001,3162,sao paulo,SP
19457,4438,sao paulo,SP
32127,4349,sao paulo,SP
22836,72425,brasilia,DF
79135,6435,barueri,SP
44482,4140,sao paulo,SP
10817,91510,porto alegre,RS
7754,78750,rondonopolis,MT
90422,36880,muriae,MG
93882,98280,panambi,RS
21903,29193,aracruz,ES
25526,85550,coronel vivida,PR
90268,97590,rosario do sul,RS
44015,88015,florianopolis,SC
51555,13186,hortolandia,SP
49007,15860,ibira,SP
73803,8710,mogi das cruzes,SP
17219,17012,bauru,SP
99174,4020,sao paulo,SP
44728,28735,quissama,RJ
98746,22780,rio de janeiro,RJ
92632,5145,sao paulo,SP
35856,4029,sao paulo,SP
21743,4648,sao paulo,SP
64301,72135,brasilia,DF
85775,22760,rio de janeiro,RJ
65483,3520,sao paulo,SP
61276,4704,sao paulo,SP
52242,25931,mage,RJ
73532,21380,rio de janeiro,RJ
11040,21221,rio de janeiro,RJ
37733,17015,bauru,SP
50114,32676,betim,MG
186,31130,belo horizonte,MG
97172,22261,rio de janeiro,RJ
65812,30525,belo horizonte,MG
17,99460,colorado,RS
70960,30290,belo horizonte,MG
77171,29645,santa maria de jetiba,ES
54346,11717,praia grande,SP
88935,2514,sao paulo,SP
83557,39120,gouveia,MG
22382,12328,jacarei,SP
92744,9688,sao bernardo do campo,SP
3995,26380,queimados,RJ
51072,86940,bom sucesso,PR
25712,28635,nova friburgo,RJ
57982,86080,londrina,PR
22009,24210,niteroi,RJ
6070,16370,promissao,SP
86926,88056,florianopolis,SC
75879,80320,curitiba,PR
3288,96010,pelotas,RS
75869,3164,sao paulo,SP
24164,2976,sao paulo,SP
28778,88504,lages,SC
81817,22470,rio de janeiro,RJ
14995,31720,belo horizonte,MG
17093,12570,aparecida,SP
55983,29650,santa teresa,ES
24595,89247,balneario barra do sul,SC
44764,47760,tabocas do brejo velho,BA
53779,81130,curitiba,PR
8306,33145,santa luzia,MG
8527,84261,telemaco borba,PR
53990,38401,uberlandia,MG
55733,64330,sao miguel do tapuio,PI
54225,51030,recife,PE
34751,5469,sao paulo,SP
11444,37640,extrema,MG
55020,13087,campinas,SP
17576,6763,taboao da serra,SP
2525,14806,araraquara,SP
76869,90010,porto alegre,RS
2654,90880,porto alegre,RS
63726,91160,porto alegre,RS
15265,4213,sao paulo,SP
79376,75370,goianira,GO
75961,45656,ilheus,BA
4947,12970,piracaia,SP
88687,1046,sao paulo,SP
42196,39735,divinolandia de minas,MG
51951,65074,sao luis,MA
75945,53130,olinda,PE
19886,26554,mesquita,RJ
41035,6515,santana de parnaiba,SP
13348,29018,vitoria,ES
43508,3513,sao paulo,SP
69338,28911,cabo frio,RJ
61729,65066,sao luis,MA
91435,13160,artur nogueira,SP
32081,17011,bauru,SP
44752,38072,uberaba,MG
19143,65071,sao luis,MA
34668,13070,campinas,SP
27121,22745,rio de janeiro,RJ
89279,13040,campinas,SP
17406,75470,nova veneza,GO
93952,72316,brasilia,DF
93960,12947,atibaia,SP
22837,3573,sao paulo,SP
92797,13160,artur nogueira,SP
50764,25036,duque de caxias,RJ
93615,7600,mairipora,SP
41672,35530,claudio,MG
71202,9260,santo andre,SP
68572,7600,mairipora,SP
56821,29164,serra,ES
48349,12221,sao jose dos campos,SP
48923,22050,rio de janeiro,RJ
99436,4917,sao paulo,SP
32015,8730,mogi das cruzes,SP
26294,5878,sao paulo,SP
82004,60415,fortaleza,CE
58576,60866,fortaleza,CE
30803,4250,sao paulo,SP
26957,89700,concordia,SC
8091,21073,rio de janeiro,RJ
35297,80060,curitiba,PR
17625,88034,florianopolis,SC
60924,51020,recife,PE
11461,5328,sao paulo,SP
88014,5707,sao paulo,SP
92334,81070,curitiba,PR
59094,36400,conselheiro lafaiete,MG
40269,36035,juiz de fora,MG
41334,39600,aracuai,MG
46910,20511,rio de janeiro,RJ
9890,4523,sao paulo,SP
23382,96745,charqueadas,RS
10598,35350,raul soares,MG
76620,11250,bertioga,SP
15891,5025,sao paulo,SP
88759,81730,curitiba,PR
13093,11070,santos,SP
81200,17340,barra bonita,SP
81679,74650,goiania,GO
75993,8215,sao paulo,SP
67770,4663,sao paulo,SP
76043,12420,pindamonhangaba,SP
18923,2882,sao paulo,SP
6474,24751,sao goncalo,RJ
40419,83020,sao jose dos pinhais,PR
88154,29050,vitoria,ES
50998,26262,nova iguacu,RJ
86103,38680,arinos,MG
75615,36800,carangola,MG
53449,4430,sao paulo,SP
93626,70160,brasilia,DF
77062,77710,pedro afonso,TO
8603,9280,santo andre,SP
92367,13295,itupeva,SP
85437,9634,sao bernardo do campo,SP
6861,16050,aracatuba,SP
51463,5762,sao paulo,SP
94193,37014,varginha,MG
71316,45200,jequie,BA
77237,38700,patos de minas,MG
58688,3816,sao paulo,SP
76473,22793,rio de janeiro,RJ
19971,67140,ananindeua,PA
42748,38400,uberlandia,MG
77353,27541,resende,RJ
19405,14780,barretos,SP
45110,29645,santa maria de jetiba,ES
64729,38408,uberlandia,MG
66418,30750,belo horizonte,MG
60373,32230,contagem,MG
25390,16901,andradina,SP
83306,19806,assis,SP
66239,11920,iguape,SP
47091,54440,jaboatao dos guararapes,PE
86829,65735,capinzal do norte,MA
8142,17201,jau,SP
8448,96810,santa cruz do sul,RS
25281,56180,cabrobo,PE
57260,41213,salvador,BA
21870,86050,londrina,PR
20454,24240,niteroi,RJ
14786,14882,jaboticabal,SP
28854,88036,florianopolis,SC
91950,29070,vitoria,ES
77110,38610,unai,MG
94939,3685,sao paulo,SP
90117,28550,sao sebastiao do alto,RJ
81364,91260,porto alegre,RS
19308,12223,sao jose dos campos,SP
93029,31710,belo horizonte,MG
28779,89225,joinville,SC
25119,85301,laranjeiras do sul,PR
36156,28470,santo antonio de padua,RJ
5047,9851,sao bernardo do campo,SP
17413,5876,sao paulo,SP
28739,5652,sao paulo,SP
50782,6097,osasco,SP
57905,44700,jacobina,BA
79021,13571,sao carlos,SP
47488,68195,jacareacanga,PA
47533,13020,campinas,SP
88811,25655,petropolis,RJ
7574,12231,sao jose dos campos,SP
14344,92320,canoas,RS
45728,11365,sao vicente,SP
35371,35400,ouro preto,MG
5392,5356,sao paulo,SP
12487,35547,carmo da mata,MG
52803,25710,petropolis,RJ
44067,1129,sao paulo,SP
1638,30880,belo horizonte,MG
24412,3415,sao paulo,SP
2713,4532,sao paulo,SP
39722,19060,presidente prudente,SP
65873,63113,crato,CE
20340,13157,cosmopolis,SP
26264,13467,americana,SP
91991,20021,rio de janeiro,RJ
96506,33120,santa luzia,MG
88264,91030,porto alegre,RS
87284,20550,rio de janeiro,RJ
29753,3361,sao paulo,SP
73514,25963,teresopolis,RJ
65264,29560,guacui,ES
3550,35930,joao monlevade,MG
53441,4841,sao paulo,SP
94737,95032,caxias do sul,RS
22239,25942,guapimirim,RJ
70140,1421,sao paulo,SP
89083,11704,praia grande,SP
92546,22765,rio de janeiro,RJ
72080,72231,brasilia,DF
1025,98700,ijui,RS
17060,87301,campo mourao,PR
7599,88070,florianopolis,SC
21662,22471,rio de janeiro,RJ
72395,33400,lagoa santa,MG
41145,8031,sao paulo,SP
33094,54280,jaboatao dos guararapes,PE
6515,58079,joao pessoa,PB
75090,14169,sertaozinho,SP
73796,6397,carapicuiba,SP
83133,6460,barueri,SP
91428,89803,chapeco,SC
66578,22715,rio de janeiro,RJ
38938,13380,nova odessa,SP
24810,4794,sao paulo,SP
32240,11320,sao vicente,SP
27427,24754,sao goncalo,RJ
99357,7991,francisco morato,SP
71502,96211,rio grande,RS
33371,13468,americana,SP
521,90030,porto alegre,RS
54873,36923,luisburgo,MG
27420,18681,lencois paulista,SP
97834,48905,juazeiro,BA
58926,21210,rio de janeiro,RJ
71646,33825,ribeirao das neves,MG
68164,90240,porto alegre,RS
83293,95082,caxias do sul,RS
70605,13872,sao joao da boa vista,SP
48942,41213,salvador,BA
98382,50090,recife,PE
81522,37564,borda da mata,MG
60171,24912,marica,RJ
56814,7792,cajamar,SP
10558,18060,sorocaba,SP
48126,22270,rio de janeiro,RJ
2781,35118,periquito,MG
48886,29203,guarapari,ES
16751,14900,itapolis,SP
84363,5410,sao paulo,SP
78760,88036,florianopolis,SC
20594,4204,sao paulo,SP
86081,5448,sao paulo,SP
56316,18061,sorocaba,SP
76309,71928,brasilia,DF
63566,25045,duque de caxias,RJ
75180,81460,curitiba,PR
48187,11035,santos,SP
49826,34004,nova lima,MG
94692,95770,feliz,RS
25244,26290,nova iguacu,RJ
52014,2037,sao paulo,SP
60712,88085,florianopolis,SC
6774,46690,abaira,BA
57195,83750,lapa,PR
18739,38408,uberlandia,MG
5105,22720,rio de janeiro,RJ
51432,28380,natividade,RJ
6821,13731,mococa,SP
35348,76330,jaragua,GO
62835,14090,ribeirao preto,SP
14892,26910,governador portela,RJ
80337,4473,sao paulo,SP
31304,22733,rio de janeiro,RJ
28402,5002,sao paulo,SP
91247,18087,sorocaba,SP
656,4821,sao paulo,SP
59064,18530,tiete,SP
70163,75113,anapolis,GO
57040,38031,uberaba,MG
38977,95972,vespasiano correa,RS
67763,9330,maua,SP
6513,4140,sao paulo,SP
96641,54280,jaboatao dos guararapes,PE
13317,44640,riachao do jacuipe,BA
17083,2226,sao paulo,SP
80978,57220,feliz deserto,AL
77556,78048,cuiaba,MT
94618,19800,assis,SP
86432,8710,mogi das cruzes,SP
36683,35500,divinopolis,MG
18256,7082,guarulhos,SP
35230,3335,sao paulo,SP
35369,89806,chapeco,SC
13207,12053,taubate,SP
42711,98500,tenente portela,RS
29521,26279,nova iguacu,RJ
78183,6544,santana de parnaiba,SP
81931,15440,nova granada,SP
6344,38740,patrocinio,MG
54652,30493,belo horizonte,MG
60880,3816,sao paulo,SP
36036,9290,santo andre,SP
56972,4278,sao paulo,SP
25477,85890,missal,PR
84584,30570,belo horizonte,MG
96642,60731,fortaleza,CE
20021,87013,maringa,PR
70931,84500,irati,PR
92875,84130,palmeira,PR
80574,16370,promissao,SP
24743,18603,botucatu,SP
83757,68372,altamira,PA
45561,5042,sao paulo,SP
54710,4821,sao paulo,SP
31188,88430,petrolandia,SC
70365,2261,sao paulo,SP
92271,62900,russas,CE
48610,3572,sao paulo,SP
22148,35300,caratinga,MG
58907,4571,sao paulo,SP
62299,5124,sao paulo,SP
85642,29460,bom jesus do norte,ES
46706,8599,itaquaquecetuba,SP
74852,22795,rio de janeiro,RJ
46935,91050,porto alegre,RS
80389,37002,varginha,MG
18750,4576,sao paulo,SP
73405,9780,sao bernardo do campo,SP
31615,14070,ribeirao preto,SP
45948,38610,unai,MG
89053,13142,paulinia,SP
3670,22713,rio de janeiro,RJ
25925,6330,carapicuiba,SP
39310,87709,paranavai,PR
3173,6515,santana de parnaiba,SP
40776,88200,tijucas,SC
52162,20520,rio de janeiro,RJ
44044,9571,sao caetano do sul,SP
23103,13505,rio claro,SP
180,88301,itajai,SC
98840,65085,sao luis,MA
78073,75261,senador canedo,GO
72055,88134,palhoca,SC
487,44550,sao felipe,BA
83583,78552,sinop,MT
81303,6236,osasco,SP
45377,66040,belem,PA
20714,95020,caxias do sul,RS
12977,7090,guarulhos,SP
40523,12060,taubate,SP
67440,7241,guarulhos,SP
17954,95778,vale real,RS
2951,36660,alem paraiba,MG
4375,8683,suzano,SP
29870,28655,monnerat,RJ
66080,54140,jaboatao dos guararapes,PE
81554,64052,teresina,PI
97161,6622,jandira,SP
87561,13280,vinhedo,SP
36237,57046,maceio,AL
640,9896,sao bernardo do campo,SP
11149,6149,osasco,SP
21753,79130,rio brilhante,MS
39095,4194,sao paulo,SP
1869,40810,salvador,BA
71573,1224,sao paulo,SP
77895,28013,campos dos goytacazes,RJ
95683,1223,sao paulo,SP
59461,78500,colider,MT
70709,75054,anapolis,GO
73561,75800,jatai,GO
35401,20030,rio de janeiro,RJ
25316,5763,sao paulo,SP
44372,99701,erechim,RS
91679,89650,treze tilias,SC
95355,5663,sao paulo,SP
18021,14883,jaboticabal,SP
1527,9855,sao bernardo do campo,SP
84669,2440,sao paulo,SP
28131,7095,guarulhos,SP
14540,86300,cornelio procopio,PR
45084,4269,sao paulo,SP
33040,42710,lauro de freitas,BA
22328,72241,brasilia,DF
24760,5120,sao paulo,SP
57570,13458,santa barbara d'oeste,SP
37940,22451,rio de janeiro,RJ
56157,88850,forquilhinha,SC
3986,4143,sao paulo,SP
94971,11750,peruibe,SP
82190,26323,queimados,RJ
11013,5089,sao paulo,SP
67022,11065,santos,SP
39317,37022,varginha,MG
36937,9090,santo andre,SP
5585,14450,jeriquara,SP
88859,2021,sao paulo,SP
74166,52070,recife,PE
10277,29704,colatina,ES
32682,95520,osorio,RS
88324,28015,campos dos goytacazes,RJ
40336,93510,novo hamburgo,RS
25673,13057,campinas,SP
56898,2206,sao paulo,SP
60111,5540,sao paulo,SP
53673,85840,ceu azul,PR
48699,7176,guarulhos,SP
80151,22793,rio de janeiro,RJ
54929,71572,brasilia,DF
50325,46600,tanhacu,BA
16266,31744,belo horizonte,MG
92335,80050,curitiba,PR
54026,13730,mococa,SP
76955,85851,foz do iguacu,PR
76450,20541,rio de janeiro,RJ
72848,62530,miraima,CE
75071,32140,contagem,MG
98329,5516,sao paulo,SP
33514,29645,santa maria de jetiba,ES
93801,71810,brasilia,DF
77993,30411,belo horizonte,MG
30338,13830,santo antonio de posse,SP
53869,63765,sucesso,CE
8365,4880,sao paulo,SP
74534,4562,sao paulo,SP
94151,16880,valparaiso,SP
90291,30750,belo horizonte,MG
17336,13041,campinas,SP
15683,36420,ouro branco,MG
92921,40484,salvador,BA
82832,22060,rio de janeiro,RJ
15681,20550,rio de janeiro,RJ
15602,54450,jaboatao dos guararapes,PE
16857,25730,petropolis,RJ
13857,3930,sao paulo,SP
21676,3144,sao paulo,SP
83784,4696,sao paulo,SP
64462,13255,itatiba,SP
43131,12042,taubate,SP
27169,6433,barueri,SP
39478,14030,ribeirao preto,SP
39700,77807,araguaina,TO
22386,96810,santa cruz do sul,RS
5428,27946,macae,RJ
3262,30350,belo horizonte,MG
96836,28911,cabo frio,RJ
84311,59810,portalegre,RN
70865,78720,rondonopolis,MT
83762,35570,formiga,MG
24658,20550,rio de janeiro,RJ
23519,6436,barueri,SP
66749,11680,ubatuba,SP
41731,20271,rio de janeiro,RJ
77385,80630,curitiba,PR
19782,98801,santo angelo,RS
89871,14094,ribeirao preto,SP
37180,4890,sao paulo,SP
98392,91380,porto alegre,RS
73096,12606,lorena,SP
77941,22020,rio de janeiro,RJ
64693,22471,rio de janeiro,RJ
23088,14840,guariba,SP
81101,20270,rio de janeiro,RJ
19400,96740,arroio dos ratos,RS
35287,38970,campos altos,MG
42505,91910,porto alegre,RS
21272,24716,sao goncalo,RJ
92740,5423,sao paulo,SP
16725,40750,salvador,BA
61981,14020,ribeirao preto,SP
12433,69033,manaus,AM
81008,20755,rio de janeiro,RJ
71842,96160,capao do leao,RS
42790,9180,santo andre,SP
43383,37044,varginha,MG
39326,13825,holambra,SP
16685,28605,nova friburgo,RJ
47527,79321,corumba,MS
1798,86040,londrina,PR
30727,1405,sao paulo,SP
54473,12233,sao jose dos campos,SP
46991,13607,araras,SP
86544,93900,ivoti,RS
6358,89190,taio,SC
52326,40375,salvador,BA
79440,99950,tapejara,RS
6892,27525,resende,RJ
65964,3726,sao paulo,SP
95402,17800,adamantina,SP
18975,13024,campinas,SP
48674,37570,ouro fino,MG
236,85810,cascavel,PR
5365,95760,sao sebastiao do cai,RS
21986,96065,pelotas,RS
67915,31155,belo horizonte,MG
84328,20510,rio de janeiro,RJ
18482,72622,brasilia,DF
71276,13277,valinhos,SP
28579,96015,pelotas,RS
37541,26582,mesquita,RJ
86624,32676,betim,MG
55049,56600,sertania,PE
63628,13843,mogi-guacu,SP
63005,18760,cerqueira cesar,SP
73890,65670,paraibano,MA
49968,2941,sao paulo,SP
17058,88136,palhoca,SC
21180,65076,sao luis,MA
14599,30350,belo horizonte,MG
96941,68626,paragominas,PA
11670,22451,rio de janeiro,RJ
85434,78380,denise,MT
90676,13032,campinas,SP
17941,29101,vila velha,ES
87513,96083,pelotas,RS
64162,54090,jaboatao dos guararapes,PE
59881,19830,echapora,SP
6422,69900,rio branco,AC
19931,3317,sao paulo,SP
44375,37556,pouso alegre,MG
15125,9280,santo andre,SP
34281,16750,rubiacea,SP
94089,36530,sao geraldo,MG
69791,4960,sao paulo,SP
51482,20241,rio de janeiro,RJ
20534,79400,coxim,MS
3290,7500,santa isabel,SP
93837,30190,belo horizonte,MG
8106,83650,balsa nova,PR
43810,67130,ananindeua,PA
55274,45350,itirucu,BA
92484,18460,itarare,SP
69454,60510,fortaleza,CE
15370,59151,parnamirim,RN
39431,24240,niteroi,RJ
21434,22245,rio de janeiro,RJ
33833,12234,sao jose dos campos,SP
16712,16980,guaracai,SP
12389,32676,betim,MG
19180,29725,marilandia,ES
47920,4553,sao paulo,SP
13938,1302,sao paulo,SP
8609,28630,nova friburgo,RJ
88240,24858,itaborai,RJ
9527,24425,sao goncalo,RJ
62053,5417,sao paulo,SP
35684,95680,canela,RS
64274,88353,brusque,SC
12714,22071,rio de janeiro,RJ
66771,3590,sao paulo,SP
18873,40330,salvador,BA
53171,15707,jales,SP
24685,13848,mogi-guacu,SP
72574,8460,sao paulo,SP
94073,2523,sao paulo,SP
86989,37500,itajuba,MG
66140,15503,votuporanga,SP
50090,9721,sao bernardo do campo,SP
53229,38183,araxa,MG
51422,25275,duque de caxias,RJ
72878,6663,itapevi,SP
41653,35300,caratinga,MG
28253,67140,ananindeua,PA
29901,17180,iacanga,SP
23229,11050,santos,SP
20185,89218,joinville,SC
59494,4142,sao paulo,SP
64846,81230,curitiba,PR
28174,22451,rio de janeiro,RJ
15224,13322,salto,SP
45598,11454,guaruja,SP
54273,4459,sao paulo,SP
72168,29164,serra,ES
46170,78307,campos de julio,MT
41198,11703,praia grande,SP
29136,22280,rio de janeiro,RJ
60060,72015,brasilia,DF
6900,13505,rio claro,SP
2956,85857,foz do iguacu,PR
80853,20261,rio de janeiro,RJ
94616,9450,rio grande da serra,SP
99220,88160,biguacu,SC
14534,83833,fazenda rio grande,PR
95453,41900,salvador,BA
55155,32400,ibirite,MG
69884,72880,cidade ocidental,GO
38,4141,sao paulo,SP
96997,29112,vila velha,ES
23367,17053,bauru,SP
81775,5347,sao paulo,SP
7073,6544,santana de parnaiba,SP
20339,38057,uberaba,MG
30240,5727,sao paulo,SP
42070,88117,sao jose,SC
47447,13348,indaiatuba,SP
72333,1552,sao paulo,SP
16348,38320,santa vitoria,MG
75840,21041,rio de janeiro,RJ
6507,76820,porto velho,RO
10038,13466,americana,SP
8576,80240,curitiba,PR
51074,29166,serra,ES
51800,22740,rio de janeiro,RJ
82619,37928,sao roque de minas,MG
22194,2435,sao paulo,SP
21414,13603,araras,SP
27622,5447,sao paulo,SP
21917,32260,contagem,MG
20918,23062,rio de janeiro,RJ
63152,24855,itaborai,RJ
44574,37505,itajuba,MG
64130,71925,brasilia,DF
25394,71070,brasilia,DF
98922,11020,santos,SP
11654,39270,pirapora,MG
80821,64002,teresina,PI
38647,6436,barueri,SP
37778,95860,taquari,RS
32095,13416,piracicaba,SP
4735,9560,sao caetano do sul,SP
57285,30441,belo horizonte,MG
42546,8010,sao paulo,SP
65206,76868,machadinho d'oeste,RO
10973,16300,penapolis,SP
17222,31310,belo horizonte,MG
59988,88502,lages,SC
40194,6435,barueri,SP
51483,49015,aracaju,SE
74462,6660,itapevi,SP
75006,90440,porto alegre,RS
20381,36013,juiz de fora,MG
9726,61920,maracanau,CE
10412,29070,vitoria,ES
85961,89990,sao lourenco do oeste,SC
61091,81150,curitiba,PR
30726,27273,volta redonda,RJ
59970,64009,teresina,PI
55737,33120,santa luzia,MG
28286,62550,morrinhos,CE
38912,91350,porto alegre,RS
14981,11310,sao vicente,SP
30937,27143,barra do pirai,RJ
46218,9404,ribeirao pires,SP
75844,2965,sao paulo,SP
61790,13806,mogi mirim,SP
77951,16300,penapolis,SP
72859,26285,nova iguacu,RJ
9828,9560,sao caetano do sul,SP
49446,38600,paracatu,MG
27875,13218,jundiai,SP
70400,87704,paranavai,PR
53883,3033,sao paulo,SP
9334,3408,sao paulo,SP
33272,5539,sao paulo,SP
94620,97300,sao gabriel,RS
22357,12030,taubate,SP
4402,25510,sao joao de meriti,RJ
85523,58038,joao pessoa,PB
8152,96503,cachoeira do sul,RS
93705,6826,embu das artes,SP
22618,28180,cardoso moreira,RJ
34992,4125,sao paulo,SP
75676,89665,capinzal,SC
49147,6704,cotia,SP
42332,21361,rio de janeiro,RJ
36066,18610,botucatu,SP
79260,86058,londrina,PR
13864,18540,porto feliz,SP
52650,39990,aguas vermelhas,MG
30248,29163,serra,ES
30583,29101,vila velha,ES
56176,22723,rio de janeiro,RJ
63896,6708,cotia,SP
30678,7241,guarulhos,SP
56981,85812,cascavel,PR
24025,38770,joao pinheiro,MG
41824,14730,monte azul paulista,SP
45989,4020,sao paulo,SP
83634,6540,santana de parnaiba,SP
30514,6824,embu das artes,SP
29673,1304,sao paulo,SP
60899,69919,rio branco,AC
99058,89896,itapiranga,SC
35800,93260,esteio,RS
19094,8021,sao paulo,SP
20007,50720,recife,PE
45306,70767,brasilia,DF
48252,72318,brasilia,DF
25184,13450,santa barbara d'oeste,SP
73799,5787,sao paulo,SP
31914,6764,taboao da serra,SP
43868,9180,santo andre,SP
43727,56304,petrolina,PE
40008,62265,varjota,CE
70330,30130,belo horizonte,MG
92070,69800,humaita,AM
41190,39860,nanuque,MG
8967,44280,teodoro sampaio,BA
12199,30421,belo horizonte,MG
50234,38401,uberlandia,MG
10677,86920,kalore,PR
10647,13484,limeira,SP
87271,88020,florianopolis,SC
47109,4640,sao paulo,SP
21592,60170,fortaleza,CE
95044,9260,santo andre,SP
85215,24220,niteroi,RJ
27131,60125,fortaleza,CE
46465,93347,novo hamburgo,RS
17264,24933,marica,RJ
86647,88064,florianopolis,SC
56822,71692,brasilia,DF
36609,29172,serra,ES
75880,6851,itapecerica da serra,SP
47100,61601,caucaia,CE
40139,22021,rio de janeiro,RJ
96065,76600,goias,GO
59907,35350,raul soares,MG
17097,60115,fortaleza,CE
45003,1527,sao paulo,SP
34229,18046,sorocaba,SP
75407,9860,sao bernardo do campo,SP
98805,30310,belo horizonte,MG
95581,50070,recife,PE
99433,2519,sao paulo,SP
74063,12080,taubate,SP
95765,32280,contagem,MG
49246,33170,santa luzia,MG
49977,4074,sao paulo,SP
13119,89896,itapiranga,SC
88754,13760,tapiratiba,SP
97171,55580,sirinhaem,PE
3639,4505,sao paulo,SP
46720,38500,monte carmelo,MG
82375,35660,para de minas,MG
4315,72260,brasilia,DF
33629,13041,campinas,SP
24876,28300,itaperuna,RJ
80651,85055,guarapuava,PR
62959,5089,sao paulo,SP
22958,21911,rio de janeiro,RJ
71934,22785,rio de janeiro,RJ
15289,87508,umuarama,PR
92281,71938,brasilia,DF
53936,4089,sao paulo,SP
81900,64255,pedro ii,PI
32048,6341,carapicuiba,SP
18809,59140,parnamirim,RN
34120,8790,mogi das cruzes,SP
60575,23063,rio de janeiro,RJ
41234,3047,sao paulo,SP
8127,8584,itaquaquecetuba,SP
22885,8210,sao paulo,SP
94849,49063,aracaju,SE
62980,79750,nova andradina,MS
61375,9960,diadema,SP
72325,31525,belo horizonte,MG
46988,79955,juti,MS
68511,87290,luiziana,PR
88287,73080,brasilia,DF
62534,76807,porto velho,RO
33667,4194,sao paulo,SP
88468,35010,governador valadares,MG
43029,20550,rio de janeiro,RJ
36074,6454,barueri,SP
25745,28899,rio das ostras,RJ
84454,32041,contagem,MG
72499,85980,guaira,PR
73855,4930,sao paulo,SP
38102,13160,artur nogueira,SP
1245,20550,rio de janeiro,RJ
96127,30510,belo horizonte,MG
89552,13088,campinas,SP
32474,88337,balneario camboriu,SC
29370,4142,sao paulo,SP
74395,82515,curitiba,PR
72085,9070,santo andre,SP
27501,17203,jau,SP
13842,83005,sao jose dos pinhais,PR
26771,19907,ourinhos,SP
32054,23810,itaguai,RJ
49082,76385,goianesia,GO
28899,41820,salvador,BA
56631,40080,salvador,BA
93000,62930,limoeiro do norte,CE
53401,29390,iuna,ES
7633,14400,franca,SP
29236,39387,francisco dumont,MG
56280,9920,diadema,SP
99297,44091,feira de santana,BA
33704,6036,osasco,SP
26752,89080,indaial,SC
25617,7075,guarulhos,SP
48987,14200,sao simao,SP
84321,4516,sao paulo,SP
75001,52071,recife,PE
841,9571,sao caetano do sul,SP
96493,18074,sorocaba,SP
37985,35500,divinopolis,MG
50228,31872,belo horizonte,MG
9875,13875,sao joao da boa vista,SP
89913,13098,campinas,SP
43375,16403,lins,SP
69493,3261,sao paulo,SP
3574,33025,santa luzia,MG
15326,12243,sao jose dos campos,SP
31253,53560,abreu e lima,PE
47013,2177,sao paulo,SP
2959,66913,belem,PA
16232,96300,jaguarao,RS
10435,73850,cristalina,GO
41618,36900,manhuacu,MG
27514,31540,belo horizonte,MG
42416,91540,porto alegre,RS
68440,64606,picos,PI
97985,22421,rio de janeiro,RJ
43599,24935,marica,RJ
79883,93950,dois irmaos,RS
14034,62900,russas,CE
30023,27253,volta redonda,RJ
65783,6900,embu-guacu,SP
9569,85575,sao jorge d'oeste,PR
