datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,school,No holiday,Martyrs Day,Carnival Saturday,Carnival Sunday,Carnival Monday,Carnival Tuesday,Ash Wednesday,Holy Thursday,Good Friday,Holy Saturday,Resurrection Sunday,Labor Day,Foundation of Old Panama,Separation of Panama from Colombia,Flag Day,Patriotic Commemoration in Colon city,First Cry of Independence,Independence of Panama from Spain,Mothers Day,Christmas Eve,Christmas,New Years Eve
2019-06-19,33827.501299999996,28.775523122151714,0.021619992333333334,0.05506769779166667,8.784530416580797,28.137502288818382,0.02051214075,0.09140745812500001,3.3911992236622077,25.650523122151714,0.01969515975,0.14432398516666667,2.2541995055743,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-20,33279.8523,28.732169087727886,0.021200742583333335,0.06719589141666667,6.7440822624960965,28.278393046061222,0.020933713708333333,0.12400436370833334,4.466439147708193,25.853913879394554,0.019550568125,0.14680989604166667,2.85093363705893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-21,32277.9909,28.525820668538433,0.020671699291666668,0.050187428875,6.99087403443711,28.228945668538433,0.020809028583333333,0.154422759375,3.226673234594628,25.6475654602051,0.019284421166666666,0.11348597195833333,2.149689773909116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-22,30058.8621,28.494517262776714,0.020939223500000003,0.06769688895833333,10.866912104404612,27.553111012776714,0.020076148416666665,0.074508031875,3.2612378046795527,25.604543304443382,0.018582058624999998,0.12199529004166666,1.9505949958120394,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,27858.0346,28.158621724446636,0.02041698570833333,0.069571813375,7.55106541657782,26.960054016113304,0.01964133070833333,0.094937642125,4.074744247949847,25.463309224446636,0.019023985625,0.11389668800000001,1.5775622960273488,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,31202.533,27.820142364501976,0.019819019708333333,0.07321484879166666,7.583877930180481,27.001131947835308,0.019756713166666665,0.1137936905,4.017686677257434,24.846184031168644,0.018879014916666666,0.150614420625,3.0001686553461497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,29391.6114,27.467412567138695,0.019422172375,0.060557683041666664,9.408693837599388,27.281214650472027,0.019367494875,0.0560172395,3.6908335912425017,25.234339650472027,0.017984031583333334,0.07310835541666667,1.2782233540339871,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-26,30677.6047,28.080513254801456,0.020267403166666666,0.059297561416666665,15.21703613243551,27.43142471313479,0.019392883916666666,0.0704635785,5.752492023912672,25.338325754801456,0.017538623208333333,0.08527119975000001,1.5392054744823878,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,30318.7843,27.59066543579104,0.020407256125,0.051059087041666666,13.428283520548037,27.09457168579104,0.019762254541666666,0.07426389104166667,3.750584513669954,24.946785227457706,0.018883602625,0.15972900291666667,2.0304716510302607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,30473.8016,27.66220118204755,0.020065094041666665,0.07755406679166667,11.615630133614019,26.977956390380882,0.019688392541666665,0.11671320479166668,3.7151205862779566,24.90048243204755,0.018667007583333336,0.15523401895833333,1.6531147688434427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29,29405.070200000002,28.288189188639347,0.0196165285,0.111777623125,6.30652628355253,26.75628814697268,0.019477609916666666,0.16838455208333333,4.438025391087395,24.68206939697268,0.018324617708333334,0.19441350345833333,3.128052030961438,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,27165.7591,28.116648610432964,0.0198364665,0.11440086383333332,9.171961943486867,26.855580902099632,0.019696594208333335,0.14841842624999999,4.732374478768278,25.0144350687663,0.018384020416666667,0.1803601565,3.015549026889106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,26450.4792,27.476223246256534,0.019752381416666666,0.14471181308333333,8.395673169994186,26.854478454589866,0.019198932416666665,0.156228384375,3.042580243395502,24.9495305379232,0.018490988166666666,0.21525573833333334,2.546541461320255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-02,29977.3133,27.853662109375023,0.019469576708333335,0.14094543466666667,6.980572893060739,27.060042317708355,0.019139923291666666,0.13425191204166667,2.5633508405811667,24.85040690104169,0.018540062125,0.20907592833333333,1.9059395365608882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-03,30581.9801,27.41742858886721,0.019940139208333332,0.12505785587499998,12.131263989854103,26.99945983886721,0.019268434458333334,0.14339574145833334,2.696947888521296,24.90570983886721,0.018137059041666667,0.17048899333333334,1.0337480180634004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04,31650.2826,27.6620180765788,0.019685373500000002,0.03197606383333333,17.14472494472845,27.134023284912132,0.0191672105,0.049935022875000006,5.659792943375201,25.0252993265788,0.017567898541666665,0.10035387675,1.989407422151056,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,31475.03,27.698539988199894,0.019109317708333334,0.037403106625,14.320486313667457,26.671196238199894,0.018084435791666666,0.031197865833333335,6.777884842107205,24.747368113199894,0.016457149520833336,0.040727297375,2.783681990520521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,29757.9647,28.112887318929058,0.020294672916666666,0.06452433295833333,9.494542916449136,27.282809193929058,0.0193352765,0.082753499375,4.834811494717764,25.134371693929058,0.017866936125,0.14312807662500002,3.4467598725466293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,27410.828,27.828089650472027,0.02057162833333333,0.08431434620833334,8.757693614827684,26.811162567138695,0.01998829758333333,0.10541725158333333,6.072289954866355,24.889938608805362,0.018660464958333334,0.13664245629166666,4.029256256665716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,30812.0487,26.998432413737003,0.01955803725,0.133380889625,7.218558963683645,27.112039184570335,0.019210899833333333,0.16148249291666666,4.15245134459003,24.998432413737003,0.017731750833333334,0.14353052770833333,3.4517509126307844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09,29821.9245,26.811027781168644,0.018353390583333334,0.14524904925,4.390348944304842,26.062329864501976,0.019218690875,0.24384562208333335,3.5212957507370373,23.895663197835308,0.017508117291666667,0.19839731916666667,2.6312316727051024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10,30023.9469,27.186844126383487,0.01893603320833333,0.106754620875,6.469476850735315,26.74804204305015,0.0185984325,0.07857640591666666,3.9921342947346283,24.34081548055015,0.017160609458333333,0.12534141499999998,2.7406783707420033,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,31339.0088,27.33368835449221,0.019607547583333333,0.06288687425,9.72428560755989,27.06415710449221,0.018786115916666665,0.09529113820833333,3.097651103612071,24.977568562825542,0.017733895291666666,0.15576426158333334,2.782934382182585,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,30755.1481,27.71049270629885,0.019443092708333335,0.09276072145833332,9.677580568150383,26.71244583129885,0.019623019333333335,0.189357756875,5.397592507513889,24.42728958129885,0.018401044624999998,0.23861948749999998,4.064012069229186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13,30117.5434,27.75107345581057,0.019598511,0.05831845591666667,11.702669914871416,27.070083872477237,0.019525077958333335,0.09770838412499999,4.0143582711979375,24.8168286641439,0.018486844583333332,0.22377776916666667,2.654792636523069,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-14,26779.157,27.528206125895206,0.02002963929166667,0.12036514370833334,9.19039326264265,26.180549875895206,0.019624009875,0.15208816545833334,6.722868390170528,24.157112375895206,0.018351172625,0.2196935025,3.962228289205887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,30257.9024,26.874096171061222,0.01922535720833333,0.16602452666666667,9.549847206300702,25.831778462727886,0.01875837475,0.127433141375,7.43193749293917,23.824617004394554,0.017441350541666668,0.15882365083333333,3.8463122247771904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16,30220.2488,27.056550598144554,0.019129096625,0.10228729154166666,9.125578870111356,26.858633931477886,0.018128374291666666,0.06674257945833333,2.987255571849761,24.370352681477886,0.016931195166666666,0.076474508,1.4094035663967244,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-17,31015.3398,27.68019892374677,0.019851361166666668,0.06299559229166667,13.051605442037003,27.1248603820801,0.0190308835,0.073323567375,4.7850675428545175,24.94582392374677,0.017113044458333334,0.08614190404166666,2.4186618855247066,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-18,31420.6648,27.618110911051456,0.020097093708333333,0.065799077625,14.549737248834171,26.96837132771812,0.019378977041666665,0.107391357,4.093084221534471,24.715767161051456,0.018237746625,0.17552948025,2.1719543799926018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,31288.3132,27.940747833251976,0.020165019083333333,0.05005582179166667,9.714278358449233,27.029940541585308,0.019497446875,0.057837168249999994,3.9607867171842686,24.850253041585308,0.018399132000000002,0.13781483870833333,1.7630948760065592,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-20,30533.6109,28.512654876709007,0.020574763625,0.045437812791666664,8.871042799683664,27.50809758504234,0.019838844958333334,0.05121739733333333,5.437067451323428,25.78544133504234,0.018422320708333332,0.11110687283333333,0.9538730092888915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-21,28976.4772,28.146489715576195,0.02101292425,0.05558713304166666,10.346219814771551,27.444666798909527,0.020143809125,0.060971577624999995,3.2619327277495564,25.421880340576195,0.019137046958333334,0.12933349708333333,1.8628230991142622,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,31143.8462,27.961789703369163,0.019923809625,0.08714071916666666,9.165374391746726,26.75345637003583,0.01954869775,0.11045455987500001,4.461665734435546,24.646685536702496,0.018502834875,0.16652679458333333,2.7345562465354916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,29152.704,27.396370188395206,0.01984973791666667,0.119422913375,9.826403874173849,26.874885813395206,0.019187887916666667,0.1343669885,3.135650218552089,24.49532852172854,0.018073678458333332,0.1902758289583333,3.4761906711369277,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-24,29497.341,27.460191345214866,0.018691969,0.12561480225,6.084922123747603,26.4653996785482,0.019106499333333336,0.15470377620833334,5.609080910105356,24.6382512410482,0.017816495958333334,0.16913096166666666,4.861752255734172,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-25,29362.0704,26.81397399902346,0.019280011583333333,0.1495844515,9.997804880363153,25.792164103190128,0.018566027500000002,0.12572415654166666,3.65372458061746,23.891447957356792,0.017175570375,0.16577529775,2.2285424463562618,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,28090.3669,27.36452509562177,0.0192672235,0.128328959,11.720707579625548,26.27663447062177,0.018276673875,0.13180700916666668,3.466441935878121,24.3443428039551,0.016809604708333332,0.146214803875,0.7352757678122845,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,27977.2925,27.6185610453288,0.019348107208333333,0.09139951054166667,13.049842850960658,26.6205141703288,0.018964094291666667,0.07640457170833333,7.004278353561051,24.676503753662132,0.017192167458333334,0.127813339625,2.161642974890895,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,27082.9664,27.827670033772808,0.020450719375,0.05536524473333334,13.82833762283994,26.854362742106144,0.019686826166666668,0.07232093808333333,5.4233202041213415,25.225456492106144,0.018350728583333333,0.13354619358333333,1.6355434088112173,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,31343.448800000002,27.534783935546898,0.019622768750000002,0.06015884811666666,17.51508738806285,26.814080810546898,0.018655107333333334,0.06388743720833333,5.143398168087681,24.91889851888023,0.017385448916666667,0.07645797683333333,1.069267379073619,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,31207.303200000002,27.633529917399112,0.019371514166666666,0.049248854333333335,14.024186586586822,26.697983042399112,0.018510982208333332,0.08190615970833333,4.81509584495644,25.030014292399112,0.016760195000000002,0.07175445608333333,2.043356149639807,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,31148.8741,27.701182301839214,0.019819779625000002,0.074031829625,12.266612613852752,27.080088551839214,0.018662972708333333,0.04831361744583334,4.921361074116958,25.108083343505882,0.017165704,0.056279977375000005,2.677990313207472,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,30990.3156,27.494302368164085,0.019874068208333335,0.096267699375,11.051753874437773,26.974771118164085,0.01867307445833333,0.066687584125,3.3742955316543863,25.245604451497417,0.017725757958333335,0.09791374179166666,2.6396875025088242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,31127.11,27.91866200764976,0.020005797333333335,0.11742591866666667,7.186842500688683,26.11202138264976,0.019833817958333333,0.18352762795833333,4.095514227104148,24.72400054931643,0.018089547666666667,0.17130279583333333,3.6281044973669796,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,28325.957300000002,27.41407928466799,0.020130780708333334,0.09281158362500001,9.225251631518137,26.09246470133466,0.019479739041666666,0.14901701612499998,6.634170901856218,24.288428243001324,0.017853088583333333,0.16588338245833334,4.093425262441119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,26555.1314,27.166960652669292,0.019405361833333332,0.08454100266666666,7.6422367883313385,26.922168986002628,0.01928869558333333,0.16998227429166668,3.410053194340192,24.595997111002628,0.017839428458333334,0.141235352125,2.217413355272267,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,31127.0248,27.634880320231144,0.019893744374999998,0.107499440875,8.07359066991882,27.192823028564476,0.019250332,0.12004597983333333,3.1453409564378494,25.062614695231144,0.01761827733333333,0.122057597,2.577498060364707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06,29687.5732,27.31718215942385,0.018281586333333332,0.08129183504166666,6.779803155510572,26.96757278442385,0.019392934791666667,0.15172449770833332,4.727705972564331,24.805788930257183,0.017813649958333334,0.154757181625,3.050896007891317,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07,30029.4846,27.100591278076195,0.01838388679166667,0.08890787758333334,6.978613382388121,26.290044403076195,0.019088652208333334,0.20314915975,6.952479588739272,24.329757944742862,0.01825514075,0.33149465,4.915889963342893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08,31171.8793,27.786471303304058,0.018513574666666668,0.038502534166666665,5.6157065933109935,26.617525990804058,0.019359165833333334,0.15854644733333334,5.548266317639126,25.068697865804058,0.018106673541666667,0.21109771708333333,3.6726995514592944,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09,31601.5867,27.836340840657574,0.019917550500000002,0.07106526654166666,11.626946175028785,27.44311167399091,0.019435944958333333,0.09244473770833334,4.064673526759275,25.310950215657574,0.018021645958333332,0.12539513920833334,2.626050810497722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,30029.337,28.137164052327496,0.0202845505,0.08277002983333333,7.4362961522379925,27.746539052327496,0.019714253458333334,0.138657889,2.0747019590619096,25.092242177327496,0.018628654208333335,0.1694183353333333,2.100459651017592,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,27718.4001,28.31400070190432,0.02072688920833333,0.052020708458333335,7.031700888793882,27.48131841023765,0.020286291875,0.10979461608333334,4.73610666973662,24.91491216023765,0.018680304249999998,0.136285145625,2.9862959617527447,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,30027.3108,27.967109934488956,0.02065570525,0.09425544749999999,11.35331547266501,27.26463597615562,0.020587358458333333,0.15491104120833335,4.745891044892221,24.78677139282229,0.0191177465,0.18464152058333336,3.407808946249546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13,31153.248,28.287339782714866,0.021090132708333334,0.07918357887500001,10.270086295147925,26.938381449381534,0.020315749208333334,0.11374600704166667,3.6693477716792597,24.9136418660482,0.018832785666666668,0.18719736708333334,2.8388320591296785,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-14,29500.8526,27.991272226969425,0.020226692875,0.17907460541666667,6.635146199814746,27.334371185302757,0.019932643083333333,0.13654073149999998,2.943852504184471,24.976949310302757,0.018827970333333333,0.15906270416666665,2.6316947064307734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-15,28100.252200000003,26.5038403828939,0.01856878175,0.199259440625,6.902778441329168,25.6835278828939,0.019087262833333334,0.19532267208333332,7.291794953852065,23.8436841328939,0.017978139625,0.2691294341666667,5.315098238778904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,27751.6018,25.96300023396812,0.01733581341666667,0.2559973393333333,4.8166591363099185,25.78331273396812,0.018600703375,0.2296600331666667,7.420979103169315,23.792427317301456,0.017202298958333334,0.25233968041666666,3.4193674545314114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,27154.0022,27.021160380045597,0.018196752833333333,0.1017406788125,7.779887102752036,26.24121246337893,0.018139214583333334,0.09057680829166666,4.867655525356192,24.09407704671226,0.016954751041666667,0.145683288125,2.5259282412275654,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,26791.7769,27.574627176920597,0.01906319470833333,0.05293194466666667,8.572619024446826,27.207439676920597,0.01850529520833333,0.039878368500000004,3.5814179526583847,24.78621571858726,0.017484228083333334,0.0801849365,2.2669765118276897,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,30701.3333,27.53665949503583,0.019547952416666667,0.08682950370833332,6.301491423976059,26.361529286702496,0.018802179083333332,0.11560821449999999,4.4804291368462215,24.38040949503583,0.01779478129166667,0.163148879625,3.6385795989754417,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-20,31503.2754,27.740733083089214,0.018999639083333335,0.09272321045833333,3.915643269728068,26.237477874755882,0.0193785655,0.12623087583333334,6.523055529284953,24.66000391642255,0.018323483749999998,0.21627807708333333,4.328936272912014,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-21,30626.4994,28.058635965983097,0.018819216166666666,0.08431498245833334,5.169633083221111,27.15954742431643,0.0191310675,0.08609358479166666,3.7842719190624354,24.96553700764976,0.01827848270833333,0.18435351045833334,4.053860729096305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-22,31468.472999999998,27.83239898681643,0.019334978416666666,0.030282020500000003,9.862644337370945,27.47237294514976,0.018876896791666667,0.025216043166666664,4.185265930299232,25.067425028483097,0.017656829708333332,0.06086794508333334,2.0329238966819037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,31931.507100000003,28.07494633992515,0.019948633333333333,0.04548851679166666,11.254275567018425,27.177810923258487,0.018922161958333333,0.04055139440833333,3.8081200096255454,25.30411300659182,0.017446827666666668,0.06952857979166667,1.6633616393458446,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
