Donnor_ID,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftAvgLast,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftTimeFirst,GiftTimeLast
00163873,$9.44,$7.92,$9.17,$10.00,9,24,6,12,53,21
00163861,$10.00,$8.33,$10.00,$10.00,2,3,1,1,20,16
00163860,$25.00,$25.00,$25.00,$25.00,1,1,1,1,21,21
00163857,$20.00,$20.00,$20.00,$20.00,1,1,1,1,15,15
00013496,$16.00,$16.55,$16.67,$32.00,5,11,3,6,69,6
00164024,$12.50,$12.33,,$15.00,2,3,0,0,30,19
00163519,$15.00,$12.50,$15.00,$15.00,3,8,3,6,67,16
00164044,$15.00,$11.67,,$15.00,2,3,0,1,38,18
00164424,$15.00,$12.80,,$15.00,1,5,0,2,57,16
00164054,$0.00,$25.00,,$25.00,0,1,0,0,23,23
00170057,$11.67,$7.30,$12.00,$13.00,3,20,2,12,123,16
00164133,$16.00,$8.76,$17.00,$17.00,2,21,1,13,114,18
00164123,$25.00,$20.00,$25.00,$25.00,2,8,2,5,91,22
00164105,$6.40,$5.92,$7.00,$6.00,5,12,2,4,55,19
00001722,$14.29,$13.38,$12.50,$20.00,7,26,4,13,120,5
00188413,$3.80,$3.15,$4.33,$10.00,5,24,3,12,84,6
00168648,$10.50,$7.55,,$12.00,4,11,0,3,63,18
00164169,$15.00,$10.00,$15.00,$15.00,2,12,2,11,128,16
00164167,$13.00,$6.40,$13.00,$13.00,1,15,1,9,126,17
00164175,$15.00,$9.09,$15.00,$15.00,1,11,1,5,126,21
00166024,$16.67,$7.13,,$18.00,3,16,0,8,124,15
00164188,$11.67,$9.60,,$20.00,3,5,0,1,38,17
00164181,$15.00,$11.67,,$15.00,2,3,0,0,44,18
00164306,$15.00,$15.00,$15.00,$15.00,1,1,1,1,18,18
00164220,$15.00,$10.50,$15.00,$15.00,1,6,1,3,126,20
00164217,$22.50,$14.17,,$25.00,2,6,0,3,105,18
00009991,$0.00,$18.00,,$20.00,0,5,0,2,45,26
00164246,$13.00,$7.24,$12.50,$13.00,3,17,2,12,128,20
00164231,$5.33,$4.60,$5.40,$5.00,6,10,5,6,40,17
00164224,$15.00,$15.00,,$15.00,1,1,0,0,15,15
00164251,$20.00,$15.00,$20.00,$10.00,1,2,1,1,20,18
00164301,$20.00,$11.64,,$20.00,1,14,0,9,126,18
00164296,$11.40,$5.94,$8.50,$15.00,5,18,2,7,105,15
00187049,$6.00,$5.82,$5.00,$0.00,6,11,4,6,47,7
00187906,$17.00,$13.62,$17.67,$17.00,4,13,3,12,75,20
00185287,$5.40,$4.62,$5.00,$5.00,5,13,3,7,105,22
00164315,$6.00,$5.56,$5.50,$8.00,7,9,4,5,40,18
00165729,$15.00,$15.00,$15.00,$20.00,2,2,2,2,32,17
00164386,$16.00,$8.30,,$16.00,1,10,0,5,125,18
00164372,$17.75,$14.00,$20.33,$21.00,4,10,3,5,69,16
00164364,$6.33,$5.71,$6.67,$5.00,9,14,6,7,40,16
00185454,$7.50,$5.75,$7.33,$5.00,4,20,3,5,69,4
00164796,$11.00,$7.20,$10.00,$12.00,2,15,1,9,127,18
00164461,$7.25,$6.60,$7.50,$6.00,4,5,2,2,29,15
00000637,$19.57,$15.52,$21.00,$20.00,7,27,4,11,80,6
00164593,$15.00,$15.00,$15.00,$15.00,1,1,1,1,20,20
00164592,$25.00,$25.00,$25.00,$25.00,1,1,1,1,21,21
00164697,$12.50,$5.60,,$15.00,2,10,0,6,125,19
00164651,$11.50,$11.50,$20.00,$3.00,2,2,1,1,17,16
00000751,$10.25,$7.68,$10.33,$10.00,4,25,3,16,122,23
00013108,$15.00,$12.08,,$15.00,1,12,0,6,104,6
00165180,$25.00,$16.22,$25.00,$25.00,3,9,2,6,89,20
00164713,$20.00,$20.00,$20.00,$20.00,1,1,1,1,23,23
00168574,$27.50,$27.50,$27.50,$30.00,2,2,2,2,24,18
00166687,$0.00,$30.00,,$50.00,0,4,0,1,52,18
00164783,$13.00,$8.82,$13.00,$14.00,2,11,2,6,92,20
00164857,$20.00,$15.29,$20.00,$20.00,2,7,1,3,113,19
00164894,$8.00,$3.86,$8.00,$10.00,2,28,2,16,116,18
00164945,$25.00,$17.89,,$25.00,1,9,0,5,113,26
00164948,$16.00,$10.92,$17.00,$6.00,2,13,1,9,125,15
00164923,$12.33,$12.83,$13.50,$16.00,3,6,2,4,53,21
00164917,$12.00,$9.00,$12.00,$15.00,2,3,2,3,41,21
00164899,$23.00,$23.00,$23.00,$23.00,1,1,1,1,17,17
00164969,$5.71,$5.68,$5.50,$7.00,7,19,4,9,69,17
00164965,$10.29,$8.36,$10.00,$12.00,7,14,3,5,45,18
00164989,$17.50,$13.38,$17.50,$20.00,2,8,2,6,53,23
00164987,$12.00,$11.71,$12.33,$13.00,5,7,3,4,41,16
00164986,$12.50,$12.50,$14.00,$14.00,4,4,1,1,31,18
00165819,$15.00,$15.00,$15.00,$15.00,1,1,1,1,21,21
00165056,$7.20,$7.69,$6.75,$8.00,5,16,4,8,63,24
00165019,$25.00,$25.00,$25.00,$25.00,1,1,1,1,18,18
00165102,$25.00,$25.00,$25.00,$25.00,1,1,1,1,24,24
00164367,$14.00,$11.75,$17.50,$20.00,3,4,2,3,38,24
00165177,$12.00,$10.82,$14.00,$14.00,2,11,1,5,76,17
00165204,$10.00,$7.17,$10.00,$10.00,3,24,2,19,129,23
00165201,$20.50,$11.87,$21.00,$20.00,2,15,1,10,124,18
00165260,$8.83,$7.00,$9.00,$8.00,6,12,3,5,113,19
00165241,$25.00,$11.75,,$25.00,1,4,0,2,65,18
00165235,$8.60,$6.20,$7.00,$14.00,5,10,3,6,56,18
00010973,$13.33,$10.89,$12.50,$10.00,6,19,4,7,89,5
00165302,$20.00,$11.08,$20.00,$20.00,2,12,1,8,127,16
00165287,$22.00,$17.25,,$22.00,2,4,0,2,66,19
00165325,$10.00,$9.17,$10.00,$10.00,4,6,3,4,57,20
00165385,$37.50,$29.00,$40.00,$40.00,2,8,1,6,93,17
00165384,$21.00,$14.25,,$21.00,2,12,0,7,92,17
00165379,$20.00,$11.00,,$20.00,1,4,0,2,67,24
00165378,$15.00,$10.63,$15.00,$17.00,3,8,3,5,68,16
00165368,$33.33,$33.33,$30.00,$50.00,3,3,1,1,27,18
00165366,$25.00,$25.00,$25.00,$25.00,1,1,1,1,23,23
00165409,$15.00,$9.92,,$15.00,1,13,0,7,128,26
00165406,$18.00,$12.60,,$18.00,1,5,0,2,77,18
00165392,$15.00,$15.00,,$15.00,1,1,0,0,16,16
00165454,$19.00,$13.25,,$19.00,1,12,0,8,124,17
00165440,$20.00,$9.40,,$20.00,1,5,0,3,88,15
00165422,$13.67,$14.00,$13.00,$15.00,3,4,2,2,33,15
00165496,$14.00,$11.50,$14.00,$14.00,3,16,1,7,122,16
00165494,$15.00,$15.56,$15.00,$15.00,3,9,3,7,110,20
00165480,$17.50,$14.00,$20.00,$15.00,2,8,1,3,65,26
00186271,$35.00,$19.86,$35.00,$40.00,1,7,1,4,79,9
00168259,$17.40,$15.38,$17.50,$15.00,5,8,4,6,44,24
00165513,$16.00,$10.88,$16.00,$16.00,1,26,1,14,112,22
00165509,$7.33,$4.95,$7.33,$10.00,3,20,3,10,63,17
00165503,$10.00,$10.00,$5.00,$15.00,2,2,1,1,28,18
00001685,$14.00,$14.00,$15.33,$26.00,4,4,3,3,33,22
00166583,$20.00,$20.00,$20.00,$20.00,1,1,1,1,16,16
00165556,$16.50,$16.20,$16.67,$20.00,4,5,3,3,33,17
00165620,$3.80,$3.15,$4.00,$5.00,5,23,3,14,124,15
00165608,$15.00,$10.40,$15.00,$15.00,1,5,1,4,78,19
00165606,$8.33,$7.08,$8.40,$9.00,6,12,5,10,81,17
00165649,$21.00,$14.78,$21.00,$10.00,2,9,2,5,119,18
00165641,$4.40,$3.78,$4.33,$5.00,10,18,6,10,80,17
00165628,$5.40,$5.17,$5.67,$10.00,5,6,3,3,33,19
00165719,$4.25,$3.41,$4.00,$4.00,4,17,1,8,123,15
00165707,$15.17,$11.19,$15.25,$15.00,6,37,4,15,105,24
00165696,$10.00,$9.50,$10.00,$15.00,2,4,2,4,50,22
00165746,$10.00,$4.75,$10.00,$10.00,2,14,1,8,126,18
00165794,$14.50,$9.15,$14.00,$14.00,2,13,1,5,75,24
00013348,$10.80,$9.24,$10.00,$10.00,5,17,2,8,123,15
00000564,$30.00,$21.00,$30.00,$18.00,4,10,4,7,79,16
00167876,$27.50,$21.43,$25.00,$25.00,2,7,1,3,89,23
00165830,$25.00,$18.33,,$25.00,1,3,0,1,50,15
00165820,$20.00,$20.00,$17.50,$20.00,3,3,2,2,24,16
00165868,$13.40,$9.45,$13.00,$13.00,5,20,2,10,129,23
00165857,$3.43,$3.40,$3.00,$3.00,7,20,3,8,68,17
00165886,$13.00,$13.00,$8.00,$26.00,3,3,1,1,30,18
00164165,$25.00,$14.10,$25.00,$25.00,1,10,1,6,113,20
00165934,$15.00,$10.50,$15.00,$15.00,1,4,1,2,52,16
00165924,$14.00,$14.00,$11.00,$20.00,3,3,2,2,33,18
00005613,$10.33,$8.32,$9.50,$15.00,3,19,2,7,124,13
00185753,$25.00,$25.00,$25.00,$0.00,1,1,1,1,16,9
00166106,$7.50,$6.27,$6.67,$10.00,4,15,3,10,126,18
00166031,$20.00,$20.00,$20.00,$20.00,1,1,1,1,20,20
00001371,$20.00,$20.00,$20.00,$20.00,3,5,1,2,53,19
00046203,$8.75,$7.80,$8.33,$10.00,4,5,3,3,28,17
00010893,$15.00,$15.67,$15.00,$19.00,2,6,2,2,29,13
00166115,$14.00,$11.30,$11.00,$20.00,3,10,2,4,44,18
00166146,$20.00,$20.00,,$20.00,1,2,0,1,40,19
00166184,$18.00,$13.50,,$18.00,1,4,0,1,79,18
00166207,$7.00,$6.75,$7.00,$11.00,3,4,3,3,29,18
00166261,$11.29,$9.91,$10.20,$14.00,7,11,5,6,44,17
00166256,$7.50,$6.67,$10.00,$5.00,2,3,1,1,20,15
00186567,$15.00,$7.40,$15.00,$5.00,1,10,1,4,109,8
00166324,$17.00,$11.86,,$17.00,1,21,0,8,93,18
00166375,$10.67,$7.00,,$12.00,3,11,0,4,122,18
00166350,$30.00,$20.83,$32.50,$40.00,3,6,2,4,52,18
00166337,$0.00,$15.00,,$15.00,0,1,0,0,23,23
00166413,$7.67,$5.08,$7.67,$9.00,3,13,3,10,127,16
00166416,$20.00,$20.00,,$20.00,1,1,0,0,16,16
00166461,$15.00,$15.00,$15.00,$20.00,3,3,2,2,36,20
00166485,$43.50,$20.83,$37.00,$50.00,2,6,1,3,69,18
00166496,$12.43,$9.63,$13.00,$10.00,7,16,6,9,76,16
00162253,$3.40,$4.43,$3.71,$3.00,10,29,7,17,105,17
00166508,$15.50,$13.67,,$20.00,2,3,0,1,50,17
00166504,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00166529,$50.00,$28.57,$50.00,$50.00,2,7,1,6,121,22
00166521,$20.00,$18.20,$20.00,$25.00,2,5,2,3,56,18
00185819,$10.50,$12.00,$5.00,$25.00,4,6,2,3,41,9
00166578,$13.00,$9.75,$13.00,$15.00,2,12,2,7,123,23
00166606,$50.00,$39.44,$50.00,$50.00,2,9,2,7,102,16
00166600,$13.00,$9.00,,$16.00,2,4,0,0,56,20
00002262,$7.86,$6.53,$7.67,$3.00,7,36,6,20,126,12
00166624,$25.00,$14.22,$25.00,$25.00,2,9,1,7,113,15
00166651,$20.00,$15.00,$20.00,$20.00,2,4,2,4,51,16
00166677,$8.00,$7.25,$7.00,$7.00,3,4,1,1,27,15
00006643,$13.33,$14.70,$12.50,$15.00,3,10,2,5,91,7
00166735,$31.67,$18.62,$32.50,$35.00,3,21,2,15,122,17
00166711,$26.20,$22.67,$23.33,$46.00,5,6,3,4,44,17
00166747,$23.00,$17.00,,$23.00,1,10,0,7,122,19
00166742,$13.00,$9.64,$12.67,$10.00,4,11,3,7,64,15
00160258,$10.20,$8.70,$8.00,$15.00,5,10,2,3,64,17
00166760,$12.00,$12.00,$12.50,$13.00,4,4,2,2,33,18
00166770,$12.50,$9.86,$12.50,$15.00,2,7,2,4,81,24
00169992,$12.80,$8.57,$12.80,$14.00,5,23,5,21,130,17
00166812,$12.50,$10.38,$10.67,$12.00,6,13,3,6,68,18
00166832,$15.00,$9.70,$15.00,$15.00,2,10,1,4,103,18
00166891,$9.33,$7.36,$10.00,$10.00,3,14,2,11,110,17
00166886,$20.00,$11.67,$20.00,$20.00,1,6,1,4,93,23
00166870,$13.33,$12.50,$12.00,$16.00,3,4,2,2,43,18
00166864,$15.00,$15.00,$15.00,$20.00,2,2,2,2,33,20
00166906,$8.00,$7.00,$9.00,$8.00,4,5,1,2,38,15
00166899,$30.00,$22.50,$25.00,$25.00,2,6,1,3,64,18
00166866,$10.50,$10.00,$11.00,$10.00,6,8,2,3,40,18
00166937,$20.00,$11.00,$20.00,$20.00,2,12,2,7,90,19
00166927,$20.00,$20.00,,$20.00,1,2,0,0,44,18
00009374,$15.00,$11.36,,$15.00,2,11,0,3,93,19
00166960,$15.00,$11.29,$15.00,$15.00,2,7,1,4,65,21
00176968,$5.00,$5.00,$5.00,$5.00,7,8,7,8,41,17
00177523,$4.00,$3.55,$4.00,$5.00,4,20,2,9,104,18
00189520,$18.00,$13.73,$18.50,$20.00,4,11,2,8,77,15
00167039,$5.57,$5.00,$5.60,$3.00,7,10,5,6,42,18
00168823,$8.00,$5.53,$8.00,$9.00,6,15,4,6,105,15
00167100,$8.75,$6.44,$8.75,$10.00,4,18,4,13,103,18
00167166,$14.50,$11.71,$14.83,$20.00,10,14,6,9,56,15
00167357,$8.75,$8.75,$7.50,$10.00,4,4,2,2,29,18
00167165,$14.33,$11.00,$14.33,$17.00,3,5,3,5,57,20
00167149,$20.00,$14.67,,$20.00,1,3,0,2,44,15
00167138,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00167215,$10.67,$11.94,$11.20,$8.00,6,17,5,10,92,18
00167202,$9.00,$9.00,$9.00,$9.00,3,3,2,2,29,19
00167275,$26.00,$17.91,,$27.00,2,11,0,7,128,18
00167258,$28.00,$25.25,,$29.00,2,4,0,2,76,18
00167253,$15.00,$11.17,$15.00,$15.00,3,6,2,2,56,24
00186807,$23.00,$24.00,,$25.00,1,2,0,0,16,7
00011833,$104.00,$12.93,,$104.00,1,15,0,6,75,27
00167318,$22.00,$27.40,$17.50,$25.00,4,10,2,6,89,18
00167317,$10.20,$7.63,$10.00,$10.00,5,16,2,7,80,18
00167315,$22.50,$19.00,$22.50,$20.00,2,5,2,3,76,22
00167336,$22.00,$16.00,$22.00,$22.00,1,3,1,3,53,24
00011075,$11.33,$14.33,$11.00,$23.00,3,15,2,6,91,8
00188054,$13.00,$7.08,,$13.00,1,13,0,8,100,15
00167409,$15.00,$9.63,$20.00,$20.00,2,16,1,6,65,22
00167390,$15.00,$8.08,$15.00,$10.00,2,13,2,11,129,20
00167360,$15.00,$15.00,$15.00,$15.00,1,2,1,1,29,27
00167418,$12.00,$7.21,$12.00,$12.00,1,14,1,13,130,17
00167406,$7.86,$7.00,$7.75,$7.00,7,14,4,7,52,16
00167396,$20.00,$20.00,,$20.00,1,1,0,0,19,19
00168352,$7.00,$6.45,$6.83,$6.00,8,11,6,7,44,16
00167462,$15.00,$8.75,,$15.00,1,12,0,3,113,26
00167448,$18.00,$13.36,$17.00,$20.00,3,11,2,5,56,23
00011961,$25.00,$21.60,$25.00,$25.00,3,20,3,12,119,4
00167470,$31.17,$22.09,$26.67,$25.00,6,11,3,4,44,12
00167493,$50.00,$51.43,,$50.00,1,7,0,4,75,18
00167504,$10.00,$7.50,$10.00,$10.00,2,14,2,8,113,24
00167488,$7.33,$6.00,$8.50,$10.00,3,7,2,3,65,16
00167482,$17.00,$11.33,,$17.00,1,3,0,1,44,25
00167517,$18.00,$10.60,$18.00,$25.00,2,5,2,3,45,16
00167551,$15.00,$15.83,$15.00,$25.00,1,6,1,4,64,18
00167536,$50.50,$50.50,$50.00,$52.00,4,4,2,2,31,18
00167528,$20.00,$20.00,$20.00,$20.00,1,1,1,1,20,20
00167604,$11.00,$6.07,,$11.00,2,15,0,8,125,19
00167580,$15.00,$10.00,$15.00,$15.00,1,3,1,2,44,21
00167579,$16.67,$15.00,$15.00,$20.00,3,4,2,3,39,15
00167614,$10.00,$7.44,$10.00,$10.00,4,18,2,7,80,24
00167654,$17.00,$13.50,$17.00,$17.00,1,4,1,4,86,21
00167631,$15.00,$15.00,,$15.00,1,1,0,0,20,20
00167732,$17.33,$12.11,$20.00,$17.00,3,14,1,8,122,19
00167733,$13.33,$8.83,,$10.00,3,6,0,1,41,19
00167763,$13.00,$9.73,$13.50,$13.00,3,11,2,8,89,16
00167755,$16.00,$13.00,,$16.00,1,4,0,3,68,19
00149534,$25.00,$25.00,$25.00,$25.00,1,1,1,1,24,24
00167784,$15.25,$14.18,$16.33,$12.00,4,11,3,7,105,20
00167777,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00167838,$11.17,$8.88,$11.67,$10.00,6,32,3,18,127,17
00167824,$25.00,$15.00,,$25.00,2,7,0,3,79,18
00167799,$18.00,$18.00,$18.00,$21.00,2,2,2,2,24,17
00004739,$14.20,$10.47,$14.00,$15.00,5,30,4,18,122,17
00190564,$16.00,$15.00,$20.00,$20.00,2,9,1,4,68,18
00190226,$21.00,$15.20,$24.00,$24.00,2,5,1,3,56,19
00167892,$8.25,$7.67,$8.25,$10.00,8,9,4,5,41,16
00167916,$15.00,$15.00,$15.00,$15.00,2,2,2,2,36,24
00167938,$12.50,$8.47,,$10.00,2,17,0,10,126,18
00168046,$25.00,$21.50,$25.00,$25.00,2,4,1,3,53,23
00168040,$5.80,$5.25,$6.00,$5.00,5,8,2,3,44,18
00168078,$18.50,$13.67,,$20.00,4,15,0,9,113,19
00168103,$17.50,$8.00,,$15.00,2,8,0,2,105,17
00168101,$17.00,$16.14,$15.00,$21.00,3,7,2,5,91,25
00168186,$0.00,$20.00,,$20.00,0,1,0,0,23,23
00168171,$10.00,$13.57,$11.67,$10.00,5,14,3,8,122,18
00168168,$10.00,$9.88,$10.00,$10.00,2,17,1,11,113,19
00074288,$12.50,$10.22,,$15.00,2,9,0,5,112,25
00168325,$20.00,$5.67,$20.00,$20.00,1,9,1,7,130,21
00168189,$8.00,$8.00,$7.33,$10.00,4,4,3,3,27,15
00168187,$17.50,$17.50,$17.50,$25.00,2,2,2,2,28,24
00168181,$15.00,$15.00,$15.00,$15.00,1,1,1,1,20,20
00168275,$20.00,$13.69,$20.00,$23.00,3,13,3,10,93,24
00168268,$12.00,$20.18,$11.50,$15.00,4,17,2,6,69,18
00168242,$12.50,$12.50,$12.50,$15.00,2,2,2,2,24,17
00168234,$23.00,$23.00,$23.00,$23.00,1,1,1,1,17,17
00168317,$8.75,$8.00,$7.50,$13.00,4,10,2,7,68,19
00168368,$20.00,$14.29,$20.00,$20.00,1,7,1,4,104,24
00168370,$21.67,$14.50,$20.00,$20.00,3,10,2,5,113,21
00168358,$15.67,$14.33,$16.00,$17.00,3,12,2,8,75,20
00168349,$75.00,$62.50,$75.00,$75.00,1,2,1,2,41,20
00014740,$10.33,$7.48,$11.00,$9.00,3,29,1,12,119,19
00168393,$25.00,$25.00,$25.00,$25.00,2,2,2,2,28,23
00168389,$0.00,$15.00,,$15.00,0,1,0,0,23,23
00167764,$12.50,$9.77,$12.40,$4.00,10,26,5,12,104,18
00167376,$17.00,$9.80,,$17.00,1,5,0,2,62,17
00168423,$20.00,$20.00,,$20.00,1,1,0,0,19,19
00168422,$15.00,$15.00,,$15.00,1,1,0,0,20,20
00168456,$15.00,$15.00,$10.00,$20.00,2,2,1,1,24,19
00168044,$20.00,$13.00,$20.00,$20.00,2,5,1,2,53,18
00165033,$16.25,$16.25,$15.00,$20.00,4,4,3,3,31,21
00168535,$35.00,$25.00,$35.00,$35.00,1,3,1,3,77,25
00168547,$12.00,$6.46,,$12.00,1,24,0,13,129,16
00142288,$13.80,$12.33,$13.67,$13.00,5,6,3,3,36,18
00168644,$8.20,$6.75,$8.00,$10.00,5,8,2,4,44,15
00168549,$25.00,$25.00,$25.00,$25.00,1,1,1,1,21,21
00012801,$15.00,$15.00,$15.00,$15.00,1,3,1,1,24,11
00168603,$10.00,$8.07,$10.00,$10.00,3,14,3,8,116,16
00168580,$15.00,$12.50,,$15.00,1,2,0,0,37,17
00167410,$20.00,$16.25,,$20.00,2,4,0,1,65,26
00167495,$25.00,$15.58,,$25.00,2,12,0,5,81,26
00168633,$11.67,$11.67,$10.00,$10.00,3,3,1,1,29,15
00127147,$15.00,$15.00,$15.00,$15.00,3,3,3,3,29,21
00168672,$12.00,$10.00,$12.50,$13.00,5,9,2,4,41,15
00168702,$20.00,$10.60,,$21.00,2,15,0,4,123,18
00168711,$9.25,$7.88,$9.00,$10.00,4,16,2,6,93,24
00165314,$16.50,$16.50,$16.50,$25.00,2,2,2,2,28,18
00164850,$7.33,$5.95,$7.40,$4.00,6,19,5,12,89,15
00168747,$26.67,$21.00,$30.00,$30.00,3,6,1,2,88,15
00106224,$20.00,$20.00,$20.00,$20.00,1,1,1,1,23,23
00168756,$20.00,$20.00,$20.00,$20.00,2,4,1,2,40,15
00168799,$26.00,$26.00,$23.00,$28.00,3,3,1,1,33,26
00161108,$5.86,$5.25,$5.20,$5.00,7,16,5,9,76,16
00168819,$16.00,$9.40,$16.00,$17.00,2,10,2,5,69,21
00168911,$12.00,$7.23,$13.00,$13.00,2,13,1,11,130,16
00168921,$23.33,$23.33,$22.50,$25.00,3,3,2,2,30,19
00168920,$12.33,$12.33,$15.00,$15.00,3,3,1,1,28,16
00011023,$7.40,$6.40,$7.50,$10.00,5,30,2,13,125,13
00186579,$6.75,$6.16,$7.33,$5.00,4,19,3,9,105,8
00168956,$20.00,$20.00,,$20.00,1,1,0,0,20,20
00169023,$37.50,$26.67,,$50.00,2,3,0,0,42,19
00169044,$9.38,$6.96,$8.75,$10.00,8,25,4,13,121,18
00169042,$15.00,$16.67,$20.00,$20.00,2,3,1,1,32,24
00169048,$10.67,$11.96,$12.00,$12.00,3,26,1,14,127,19
00169054,$15.00,$11.63,$15.60,$15.00,8,16,5,9,91,17
00169056,$16.00,$10.50,$16.00,$17.00,2,10,2,6,110,16
00169058,$15.00,$15.00,$12.50,$20.00,4,4,2,2,33,18
00169106,$5.00,$8.00,$5.00,$5.00,1,20,1,11,112,18
00169126,$8.75,$8.00,$10.00,$10.00,4,5,2,2,28,19
00169152,$17.00,$12.00,,$17.00,1,6,0,4,92,18
00169135,$25.00,$25.00,$25.00,$25.00,1,1,1,1,17,17
00169288,$6.00,$5.50,,$7.00,4,6,0,1,38,18
00169198,$25.00,$23.75,,$25.00,1,8,0,2,89,18
00169188,$8.67,$7.00,$10.00,$10.00,3,7,2,4,52,15
00169186,$5.20,$5.20,$5.25,$7.00,5,5,4,4,33,17
00169231,$14.25,$9.76,$14.25,$10.00,4,29,4,16,97,18
00169224,$20.50,$15.57,$20.00,$23.00,4,7,2,4,75,18
00169323,$3.13,$2.64,$2.75,$2.00,8,29,4,16,130,17
00169346,$10.00,$7.64,,$10.00,2,14,0,7,126,20
00011399,$4.83,$4.59,$4.00,$9.00,6,35,3,16,130,18
00169350,$25.00,$25.00,$25.00,$25.00,1,1,1,1,21,21
00169280,$8.33,$8.33,$8.75,$10.00,6,6,4,4,33,22
00169385,$13.78,$10.36,$16.50,$10.00,9,25,4,7,65,15
00169381,$12.00,$7.86,,$15.00,2,7,0,3,91,18
00169371,$25.00,$25.00,$25.00,$25.00,1,1,1,1,23,23
00012231,$25.00,$21.38,$25.00,$15.00,5,32,4,20,129,15
00001899,$10.75,$10.22,$12.67,$12.00,4,9,3,6,85,15
00084210,$15.00,$12.29,,$15.00,1,7,0,2,65,18
00169437,$12.33,$8.42,$12.00,$14.00,3,12,1,7,124,18
00169489,$8.33,$8.33,$7.50,$10.00,3,3,2,2,24,18
00169531,$26.00,$26.00,$25.00,$27.00,2,2,1,1,27,15
00169553,$7.60,$5.61,$8.00,$6.00,5,18,4,8,75,20
00169577,$25.00,$14.50,$25.00,$25.00,1,8,1,4,104,24
00169460,$15.00,$15.00,$20.00,$20.00,2,2,1,1,27,20
00164003,$7.57,$5.83,$7.50,$9.00,7,24,6,17,113,20
00169620,$10.67,$10.58,$10.67,$12.00,3,12,3,12,129,17
00169605,$7.63,$6.67,$7.00,$7.00,8,15,5,8,44,16
00169603,$10.75,$10.60,$7.33,$10.00,4,5,3,3,28,16
00186292,$7.33,$5.57,$7.33,$10.00,6,21,3,9,81,9
00169640,$7.67,$6.36,$6.50,$7.00,6,11,2,4,102,15
00169630,$25.00,$25.00,,$40.00,1,3,0,1,41,18
00169703,$5.13,$3.49,$5.29,$7.00,8,31,7,20,125,17
00169700,$11.50,$5.57,$3.00,$20.00,2,7,1,5,125,18
00169678,$13.33,$13.00,$12.00,$16.00,3,5,2,3,40,18
00169722,$0.00,$25.00,,$25.00,0,1,0,0,23,23
00169780,$12.50,$12.50,,$15.00,2,2,0,0,30,26
00170067,$14.00,$9.00,,$15.00,2,6,0,2,67,18
00169813,$15.00,$11.00,$15.00,$15.00,1,4,1,2,79,17
00158567,$6.20,$6.07,$6.50,$10.00,5,14,4,8,53,18
00005140,$8.00,$6.15,$9.00,$9.00,4,34,1,12,124,17
00169827,$15.00,$15.00,$15.00,$15.00,1,1,1,1,16,16
00169840,$16.00,$12.58,$10.00,$19.00,4,12,2,7,115,18
00169903,$15.00,$8.11,,$15.00,2,14,0,10,128,19
00169895,$25.00,$20.00,,$25.00,1,5,0,2,111,19
00169881,$10.40,$8.22,$10.40,$12.00,5,9,5,8,68,17
00169863,$17.00,$16.00,$17.00,$17.00,1,2,1,2,41,20
00169855,$23.33,$23.33,$25.00,$25.00,3,3,1,1,28,15
00163779,$16.75,$10.96,$15.00,$15.00,4,24,1,12,116,18
00001556,$15.00,$12.25,,$15.00,1,4,0,1,49,15
00005881,$22.33,$13.25,$26.00,$13.00,3,12,2,5,52,14
00169916,$7.67,$8.17,$5.00,$8.00,3,18,1,11,128,18
00169919,$10.00,$8.67,,$15.00,2,3,0,0,32,26
00169947,$8.50,$6.80,$8.00,$8.00,4,30,2,16,129,17
00169955,$50.00,$28.75,$50.00,$50.00,2,12,2,9,116,18
00005123,$7.00,$5.30,$7.00,$5.00,4,25,4,16,130,18
00169973,$14.00,$11.40,,$15.00,2,5,0,1,56,18
00169963,$17.00,$17.00,$15.00,$19.00,2,2,1,1,23,19
00170001,$25.00,$25.00,$25.00,$25.00,1,1,1,1,24,24
00000458,$15.00,$9.67,$15.00,$15.00,3,15,3,8,124,25
00170098,$15.00,$6.71,$15.00,$15.00,1,7,1,3,122,24
00170143,$5.67,$4.57,$5.67,$7.00,6,14,3,10,93,18
00170195,$80.00,$21.04,$85.00,$85.00,2,23,1,11,124,17
00170167,$10.00,$10.00,,$15.00,2,2,0,0,26,15
00012234,$10.00,$9.52,$10.00,$8.00,3,29,2,11,90,8
00170231,$14.40,$12.83,$14.50,$6.00,5,36,4,18,130,15
00170229,$10.67,$9.30,$10.80,$10.00,6,33,5,18,126,22
00170215,$4.50,$4.45,$4.17,$4.00,8,11,6,8,45,22
00170239,$25.00,$18.00,$25.00,$25.00,2,6,1,4,87,16
00170241,$12.50,$12.50,$12.50,$15.00,2,2,2,2,33,18
00170256,$9.25,$7.50,$10.00,$10.00,4,6,2,3,65,18
00170310,$9.86,$9.30,$10.40,$8.00,7,10,5,7,44,23
00170341,$27.50,$9.95,,$30.00,2,20,0,9,113,25
00170287,$25.00,$25.00,$25.00,$25.00,1,1,1,1,21,21
