driver_id,CAR_USE,DISTANCE,VEHICLE_AGE,VEHICLE_TYPE,VEHICLE_VAL,MVR_PTS,REVOKED
586722931,Commercial,101,15,Pickup,"$7,000",6,No
5867970810,Private,97,8,Minivan,"$21,160",2,No
5869150107,Private,81,3,unknown,"$9,920",2,No
5869737197,Private,92,10,Minivan,"$19,080",0,No
587073319,Private,57,3,unknown,"$10,340",2,No
5871795316,Private,63,,Minivan,"$15,010",5,No
5872005673,Private,76,11,Minivan,"$14,280",4,No
5872107586,Commercial,90,9,Pickup,"$6,550",4,No
5874705722,Private,91,3,Sports Car,"$4,890",1,No
5876593428,Commercial,79,9,Pickup,"$18,770",5,No
5878579482,Commercial,84,12,unknown,"$18,800",3,No
5880680990,Commercial,109,8,Van,"$17,270",2,No
5881071808,Private,75,3,Minivan,"$11,540",7,No
5881592434,Private,88,3,Minivan,"$26,740",2,No
5882333981,Private,73,,Minivan,"$16,850",4,No
5882379634,Private,71,,unknown,"$1,500",1,Yes
5882492960,Private,86,3,Minivan,"$17,190",2,No
588344191,Private,72,15,unknown,"$21,810",2,No
5884935979,Private,97,3,Sports Car,"$10,500",0,No
5885751126,Private,81,3,Minivan,"$15,290",2,Yes
5886971810,Private,60,17,unknown,"$15,340",4,No
5887074811,Private,71,8,unknown,"$22,150",4,No
5887591790,Commercial,50,,Pickup,"$28,650",4,No
5888179663,Commercial,103,3,unknown,"$16,270",1,No
5889764889,Commercial,65,22,Pickup,"$5,100",2,No
5892027384,Private,73,,unknown,"$10,750",4,No
5892515027,Commercial,96,9,Pickup,"$11,580",3,No
5892827138,Commercial,54,,Pickup,"$11,400",2,No
5893451619,Commercial,77,20,Van,"$17,760",2,Yes
5895183077,Private,83,8,unknown,"$9,050",3,No
5897442291,Private,105,13,Pickup,"$5,900",2,No
5898451343,Private,77,9,Minivan,"$4,400",10,No
5899141565,Private,93,3,Minivan,"$3,640",9,No
5899326702,Private,73,10,Sports Car,"$6,100",8,No
5899687324,Private,96,13,unknown,"$10,850",4,No
5900121371,Private,86,19,unknown,"$24,680",2,No
5902433635,Commercial,50,17,Pickup,"$9,740",1,No
5904739428,Private,72,,unknown,"$9,270",2,No
5905177075,Commercial,71,3,unknown,"$6,700",2,Yes
5908166193,Private,92,12,unknown,"$21,410",0,Yes
5908412883,Private,65,3,Pickup,"$12,040",2,No
5909051265,Private,95,3,unknown,"$9,550",0,No
5910592219,Private,93,8,Minivan,"$12,600",5,No
5911455191,Private,81,15,Minivan,"$10,780",7,No
5912744943,Commercial,62,3,Van,"$16,350",2,No
5913739601,Private,75,8,Minivan,"$13,020",7,Yes
591540010,Private,73,9,Minivan,"$12,670",5,No
5915493682,Private,81,14,Minivan,"$15,280",6,Yes
591612570,Commercial,64,3,Minivan,"$12,490",2,No
5916171088,Private,69,13,unknown,"$16,870",3,No
5916916338,Private,95,8,Minivan,"$12,380",2,No
5917054173,Private,104,15,Sports Car,"$9,400",3,No
5918546565,Private,85,15,unknown,"$13,500",2,Yes
5920605718,Private,74,7,Minivan,"$20,720",4,No
592061723,Private,66,8,unknown,"$10,860",4,No
5920678396,Commercial,88,13,unknown,"$14,350",2,No
5923274058,Commercial,74,3,unknown,"$12,110",0,No
5923326927,Commercial,88,3,Pickup,"$8,640",0,Yes
5923370351,Private,60,,Pickup,"$10,470",4,No
5923626721,Private,106,13,unknown,"$13,510",5,No
5924029141,Commercial,87,15,Panel Truck,"$22,730",7,Yes
5924433333,Commercial,74,8,Van,"$16,870",8,No
5924913564,Commercial,111,9,Van,"$20,120",3,No
5925914307,Commercial,72,7,Pickup,"$7,770",6,No
5926438951,Private,86,18,Minivan,"$13,200",0,Yes
5927077904,Private,91,3,Minivan,"$8,730",7,No
5929050436,Private,64,21,Pickup,"$19,940",2,No
5929251650,Commercial,64,14,Van,"$16,830",2,No
5929338067,Commercial,58,11,Pickup,"$20,850",7,No
5929530411,Commercial,58,,Pickup,"$26,070",0,No
5930026439,Private,86,8,Pickup,"$5,670",1,No
593029297,Commercial,75,10,Panel Truck,"$29,800",2,No
5930748441,Commercial,80,9,Pickup,"$10,760",0,No
593423898,Commercial,50,3,Minivan,"$13,610",5,No
5936047762,Private,87,3,Van,"$22,070",2,No
5937668037,Private,69,8,Minivan,"$13,830",2,No
5937966729,Commercial,79,11,unknown,"$14,980",2,Yes
5938073402,Private,93,14,Minivan,"$17,160",3,No
593819991,Private,87,19,Minivan,"$6,650",4,Yes
5938609913,Private,112,3,unknown,"$19,100",2,Yes
5939776392,Private,87,7,unknown,"$6,090",0,No
5941521349,Private,58,22,Sports Car,"$14,500",4,Yes
5941687939,Private,78,13,unknown,"$11,460",0,No
5941950538,Private,89,3,Sports Car,"$6,900",2,No
5942564192,Commercial,72,3,Minivan,"$14,030",0,No
5943545824,Private,96,9,Sports Car,"$21,440",7,No
5945316769,Private,76,3,Pickup,"$9,260",5,No
5946742870,Commercial,89,9,Pickup,"$11,400",5,No
5948512864,Commercial,90,9,Pickup,"$9,120",3,Yes
5948745091,Private,82,13,Sports Car,"$5,800",6,No
595158139,Commercial,50,10,Van,"$21,580",4,No
595186642,Private,70,15,Minivan,"$16,060",2,No
5952311535,Commercial,76,3,unknown,"$6,410",5,No
5953133962,Commercial,78,3,Pickup,"$8,790",7,No
5953630424,Private,89,15,Minivan,"$18,120",2,No
5953796846,Private,106,16,Minivan,"$15,450",2,No
5956155549,Private,90,15,Minivan,"$8,940",2,No
5956759255,Commercial,82,3,Panel Truck,"$33,210",0,No
595763416,Commercial,111,9,Van,"$21,620",4,No
5957744355,Private,135,3,Minivan,"$22,920",4,No
595784270,Commercial,70,3,Sports Car,"$9,130",10,Yes
5958123692,Private,73,,unknown,"$16,220",2,No
595929136,Private,65,9,unknown,"$21,880",9,No
5962587764,Private,60,11,Pickup,"$4,800",5,No
5964280240,Private,80,16,Minivan,"$27,270",0,No
5964372874,Private,67,15,Minivan,"$13,860",0,No
5964790982,Private,75,11,Minivan,"$20,490",0,No
5969649939,Commercial,76,11,unknown,"$18,850",5,No
5970368326,Commercial,100,3,Minivan,"$3,600",7,No
5970560845,Private,68,3,Sports Car,"$14,000",2,Yes
5971422259,Private,73,14,Minivan,"$28,620",1,No
5971449992,Commercial,86,15,Minivan,"$8,370",0,No
5972154175,Private,73,18,unknown,"$21,160",5,No
5972275994,Private,85,14,Minivan,"$13,010",6,No
597335965,Private,82,3,unknown,"$12,740",3,Yes
5973443067,Private,84,3,Minivan,"$6,040",2,No
5975197939,Commercial,110,12,Van,"$17,430",6,Yes
5975265734,Commercial,81,12,unknown,"$13,790",3,No
5976660058,Private,87,8,Pickup,"$8,260",2,No
5976796990,Private,69,3,Sports Car,"$14,910",7,No
597824926,Private,80,7,unknown,"$8,850",0,No
5979003152,Commercial,76,7,unknown,"$17,290",6,Yes
598051663,Private,76,6,Sports Car,"$9,300",2,No
5981567522,Private,94,17,Sports Car,"$16,110",2,No
5982381320,Private,82,,Minivan,"$14,810",6,No
5983436649,Private,101,20,unknown,"$1,500",4,No
5983677850,Commercial,68,3,Van,"$17,160",4,No
5984095838,Commercial,119,3,Pickup,"$11,120",2,No
598594032,Commercial,79,20,Pickup,"$5,600",6,Yes
5986861221,Private,74,20,Pickup,"$8,310",4,No
598704239,Private,90,7,Minivan,"$19,420",2,No
5987136021,Private,126,3,unknown,"$8,840",1,No
5988775390,Commercial,60,16,Panel Truck,"$24,590",9,No
5989010070,Private,108,11,Minivan,"$6,970",2,Yes
5989884297,Private,88,8,Sports Car,"$7,260",2,No
5992016791,Commercial,92,10,Panel Truck,"$29,920",4,No
5992084237,Private,83,10,Minivan,"$15,930",4,No
5992263552,Private,78,11,unknown,"$15,540",4,No
5994657208,Private,50,14,Minivan,"$15,380",6,No
5995339827,Commercial,51,16,unknown,"$19,840",0,Yes
5997871767,Private,68,11,unknown,"$7,680",2,No
5999152219,Private,81,8,Minivan,"$14,330",7,No
5999196293,Commercial,54,3,Pickup,"$12,050",0,No
599964228,Commercial,75,20,Van,"$20,880",2,No
6000233045,Private,77,8,Minivan,"$15,160",0,No
6001276551,Commercial,83,11,Panel Truck,"$22,720",6,No
6001822692,Private,64,3,Minivan,"$13,860",2,No
6003885605,Commercial,75,12,unknown,"$5,900",2,No
6003904895,Private,96,6,Sports Car,"$13,140",2,No
600394154,Private,63,3,Minivan,"$1,500",4,No
6004794409,Private,77,19,unknown,"$18,710",4,No
6005107989,Private,105,14,Minivan,"$6,100",4,No
6006249562,Private,92,12,Minivan,"$18,200",1,No
600839838,Private,92,11,unknown,"$17,950",5,No
6010005383,Private,92,,Pickup,"$4,600",0,No
601131478,Private,70,11,Sports Car,"$7,520",2,No
6011405028,Private,63,16,unknown,"$12,160",6,No
6012546819,Commercial,91,18,Panel Truck,"$24,050",2,No
6012562776,Private,83,21,Van,"$18,340",4,No
6012640295,Private,71,8,Minivan,"$2,160",3,Yes
601509907,Commercial,88,15,unknown,"$15,110",4,No
6015844377,Commercial,86,13,Pickup,"$6,000",4,No
6018991264,Private,92,16,Minivan,"$18,920",0,No
6019245830,Commercial,58,3,Panel Truck,"$33,610",0,No
6019707881,Private,84,3,Minivan,"$15,350",0,No
6019736420,Commercial,89,11,Pickup,"$7,230",2,No
6019921793,Private,86,10,Sports Car,"$11,780",3,No
602032218,Commercial,90,9,unknown,"$9,170",10,No
6021634561,Private,62,16,unknown,"$21,730",2,No
6023521548,Commercial,75,11,Pickup,"$11,860",4,No
6023543616,Private,75,,Sports Car,"$14,870",4,No
602378678,Private,50,11,unknown,"$20,310",8,No
602380837,Private,81,10,unknown,"$6,770",0,No
602396797,Commercial,67,20,Panel Truck,"$24,640",3,No
6025139486,Private,50,24,Minivan,"$16,330",2,Yes
6025507710,Private,91,17,Van,"$19,540",2,No
6026243892,Private,97,,Pickup,"$6,700",0,No
6027835413,Private,75,15,unknown,"$9,550",5,No
6028923867,Private,62,7,unknown,"$17,350",7,No
6029005806,Private,73,9,unknown,"$9,860",0,No
6031593804,Commercial,61,9,Pickup,"$21,880",2,No
6032124975,Private,57,13,Sports Car,"$5,900",6,No
6032190801,Private,50,8,unknown,"$16,150",9,No
6035485170,Private,67,20,Minivan,"$19,940",2,No
603646063,Commercial,75,11,Panel Truck,"$26,150",3,No
6037458233,Private,50,3,Minivan,"$22,090",0,No
6037648714,Private,85,13,Minivan,"$12,260",3,No
6039153928,Private,83,9,unknown,"$9,910",2,No
6041330068,Commercial,78,3,Pickup,"$29,850",3,No
6041484338,Private,83,13,Minivan,"$11,420",1,No
6042052703,Commercial,94,3,Pickup,"$31,900",0,No
6042369500,Commercial,85,6,unknown,"$10,260",0,No
6042420989,Private,50,,Minivan,"$29,080",4,No
604358203,Commercial,62,15,Sports Car,"$19,880",2,Yes
6043827985,Commercial,64,12,unknown,"$16,430",0,No
6044957371,Commercial,61,17,Van,"$21,460",2,No
604556598,Commercial,96,15,Panel Truck,"$28,560",0,No
6047326920,Private,69,15,Minivan,"$7,900",2,Yes
6047546239,Private,89,3,unknown,"$11,080",7,No
6050440552,Private,82,15,Van,"$16,900",1,Yes
6051677579,Private,85,3,unknown,"$13,130",6,No
605248658,Commercial,82,12,Panel Truck,"$23,520",2,No
6052806389,Commercial,70,11,unknown,"$17,550",2,No
6053190157,Commercial,111,11,Sports Car,"$6,710",7,No
6053599388,Commercial,61,18,Pickup,"$5,800",10,No
605436771,Commercial,109,12,Pickup,"$8,760",2,No
605468112,Private,84,18,Minivan,"$15,270",2,No
6054877579,Private,67,12,Minivan,"$35,340",4,No
605611061,Commercial,111,6,Pickup,"$10,780",2,No
6056540994,Private,81,,unknown,"$18,940",2,No
6058049749,Commercial,70,21,Panel Truck,"$23,590",0,No
6058478340,Private,73,8,unknown,"$6,900",0,No
606112764,Private,77,,Van,"$43,350",3,No
6061295228,Commercial,92,17,unknown,"$12,340",6,No
6061813431,Private,50,7,unknown,"$19,250",4,No
6062228505,Commercial,56,7,Minivan,"$12,680",0,No
6062489938,Commercial,84,18,Pickup,"$31,810",4,No
6062742523,Private,74,17,Sports Car,"$19,510",2,No
6067090764,Commercial,95,7,Pickup,"$10,530",1,No
606856899,Commercial,104,10,Panel Truck,"$29,190",0,No
606925024,Private,94,3,Minivan,"$5,200",6,No
6069864063,Commercial,63,3,Pickup,"$16,000",3,No
6069962013,Private,77,3,unknown,"$17,470",6,No
6070835836,Private,52,3,Minivan,"$39,420",4,No
6073860942,Commercial,81,18,Panel Truck,"$26,960",2,No
6076270227,Private,50,3,unknown,"$12,270",6,No
6077234548,Private,75,7,unknown,"$30,480",5,No
6077337948,Private,93,7,Sports Car,"$20,800",0,No
6077683265,Private,88,13,Sports Car,"$10,520",1,No
6078159513,Private,104,10,unknown,"$12,180",5,No
6080577175,Private,105,18,Sports Car,"$36,480",0,No
6081182226,Private,95,15,Sports Car,"$5,000",0,No
6082566502,Private,86,3,unknown,"$16,130",6,No
6082862925,Commercial,85,12,Panel Truck,"$33,330",6,No
6083722094,Private,78,12,Sports Car,"$8,200",2,No
6084461289,Commercial,55,3,Van,"$17,030",4,No
6085196389,Private,92,3,Sports Car,"$14,520",3,No
6085687717,Commercial,64,13,Pickup,"$9,910",0,No
6085768071,Commercial,92,3,Pickup,"$17,640",2,No
608686483,Private,70,13,Minivan,"$1,500",6,No
608797418,Private,102,3,Minivan,"$12,160",5,No
608903819,Commercial,80,3,Pickup,"$5,430",6,No
6089195886,Private,93,7,unknown,"$6,000",5,No
6090193971,Commercial,50,3,Sports Car,"$17,850",9,Yes
6090627525,Private,50,19,Van,"$17,780",0,No
6090652841,Private,97,16,Minivan,"$14,880",1,No
6090806610,Private,74,11,Van,"$16,970",4,No
6090925972,Commercial,78,3,Sports Car,"$12,050",3,No
6092333016,Private,64,11,unknown,"$19,300",7,No
6093049597,Private,85,11,Minivan,"$11,930",10,No
6093900322,Commercial,59,16,Van,"$17,760",0,No
6095051129,Commercial,82,7,Panel Truck,"$24,120",6,No
6100165527,Commercial,60,3,Pickup,"$34,270",4,No
6100223995,Private,84,14,Van,"$20,040",4,No
6100821463,Private,90,8,Pickup,"$36,000",0,Yes
6101045639,Private,91,13,unknown,"$20,730",0,No
610185707,Commercial,57,9,unknown,"$19,940",10,No
6102570065,Commercial,79,12,Van,"$21,830",3,No
6103601639,Private,84,10,unknown,"$9,810",0,No
6103825574,Private,98,3,Pickup,"$6,800",0,Yes
6104007115,Private,70,12,Minivan,"$14,370",2,No
6105913392,Private,86,,Sports Car,"$1,500",0,No
6107658658,Commercial,84,7,Panel Truck,"$26,500",2,No
6108968847,Private,94,21,Minivan,"$18,740",2,No
6109720655,Private,71,,Minivan,"$17,930",0,No
6110910920,Private,87,21,unknown,"$13,350",2,No
6111550810,Private,111,,Pickup,"$7,610",2,No
6112409379,Private,76,10,Pickup,"$15,670",0,No
6112752852,Private,77,3,Sports Car,"$9,030",0,No
6112852937,Private,50,3,unknown,"$14,740",0,No
6114038741,Private,85,8,unknown,"$11,910",6,Yes
6114539229,Private,85,16,unknown,"$21,430",0,No
6117030308,Commercial,73,3,Pickup,"$6,700",0,No
6117574467,Private,50,6,unknown,"$16,760",1,No
6119030040,Private,91,25,Sports Car,"$7,300",0,No
6120143383,Commercial,66,12,Pickup,"$8,760",5,No
6121176491,Private,96,21,Minivan,"$30,440",2,Yes
6121290525,Private,69,20,unknown,"$14,670",2,No
6121441452,Commercial,75,7,Sports Car,"$21,840",5,No
6123520546,Commercial,78,13,Minivan,"$13,500",3,No
6123865622,Commercial,57,17,Van,"$20,130",7,No
6124686308,Private,82,21,Minivan,"$31,780",2,No
6124747453,Commercial,82,8,unknown,"$11,250",7,No
6124936018,Commercial,81,,Panel Truck,"$22,590",3,No
6124945063,Private,97,10,Minivan,"$17,850",2,No
6128135667,Private,57,11,unknown,"$6,580",2,No
6128512811,Commercial,88,3,Van,"$21,230",0,No
6129199890,Commercial,92,18,Pickup,"$12,040",2,No
6130051715,Private,82,14,unknown,"$12,710",2,No
6130384377,Private,63,3,Minivan,"$5,180",5,No
6132174566,Commercial,81,3,Pickup,"$5,300",4,No
6135090071,Private,108,9,unknown,"$13,700",6,No
6135979988,Private,88,14,unknown,"$5,330",3,No
6136359341,Commercial,82,17,Panel Truck,"$45,130",7,No
6138765989,Commercial,77,23,Pickup,"$7,300",8,No
6138918458,Commercial,64,16,Pickup,"$5,610",0,No
613941405,Private,74,12,Sports Car,"$11,530",6,No
6141688819,Private,62,10,Minivan,"$24,760",0,No
6142446136,Private,93,14,Pickup,"$28,800",4,No
614245879,Private,68,22,Pickup,"$5,400",0,No
6142781182,Private,73,,Sports Car,"$7,770",7,Yes
6143294695,Commercial,104,,Minivan,"$10,350",2,No
6143386251,Private,50,3,unknown,"$8,030",7,No
6146927953,Commercial,63,16,Panel Truck,"$28,600",3,No
6147636698,Private,84,15,unknown,"$8,190",2,Yes
6149070252,Private,68,19,Van,"$17,520",7,No
6150550200,Private,70,,Minivan,"$13,410",0,No
6151928777,Private,74,3,Pickup,"$28,750",0,No
6152056081,Private,94,,Minivan,"$14,310",2,No
6152282493,Commercial,57,3,Pickup,"$9,290",0,No
6152647875,Private,91,3,unknown,"$12,900",3,No
6155416214,Private,85,,unknown,"$6,460",5,No
6155574396,Private,88,19,Sports Car,"$13,350",0,No
6156335333,Private,93,11,unknown,"$20,570",5,No
6156468355,Private,95,15,unknown,"$24,820",0,No
6157138013,Private,86,9,Pickup,"$8,400",4,No
6159224126,Private,90,13,Pickup,"$6,710",2,No
6160480657,Private,91,,Minivan,"$15,850",2,No
6162030592,Commercial,95,12,Minivan,"$25,550",1,No
6162958352,Private,88,9,unknown,"$9,280",2,No
6162981516,Private,71,7,Minivan,"$26,640",0,No
6164795927,Private,79,21,unknown,"$19,700",1,No
616676300,Private,93,9,Minivan,"$17,330",0,No
6167231420,Private,70,7,Pickup,"$6,200",4,Yes
6167245463,Private,85,12,Pickup,"$5,300",6,Yes
6168317215,Private,90,3,Minivan,"$13,540",6,No
6170575212,Commercial,79,12,Van,"$19,790",8,No
6171990030,Private,79,3,unknown,"$13,100",6,No
6172196745,Private,95,8,Sports Car,"$7,000",4,No
6173627541,Private,76,3,Minivan,"$13,000",8,No
6177448646,Private,70,3,Pickup,"$7,360",2,No
6178950060,Private,72,17,Sports Car,"$30,900",0,No
6181696179,Private,79,18,Minivan,"$3,430",4,No
6181750500,Commercial,74,16,Van,"$21,170",8,No
6181883165,Commercial,84,10,Van,"$28,200",2,No
6183272840,Private,76,10,Minivan,"$16,050",2,No
6184005562,Private,71,16,Van,"$20,280",3,No
6185073896,Private,103,12,Sports Car,"$18,370",0,No
6187098995,Private,100,13,Minivan,"$12,060",7,No
618734359,Commercial,87,10,Panel Truck,"$23,660",1,No
6189394873,Private,75,19,unknown,"$17,930",0,No
6189475119,Commercial,80,14,Van,"$37,620",1,No
6190643380,Private,86,13,Sports Car,"$6,400",5,No
619122845,Private,63,10,unknown,"$13,210",3,No
6191335548,Commercial,74,13,Panel Truck,"$23,520",4,No
6191771332,Commercial,72,3,Sports Car,"$9,310",2,No
619239640,Commercial,85,3,Sports Car,"$9,370",0,No
6193839076,Commercial,62,9,Panel Truck,"$29,990",2,No
6194135924,Private,50,10,Minivan,"$18,550",0,No
6195374895,Commercial,66,16,Van,"$17,510",7,Yes
6196058951,Private,60,8,Minivan,"$13,810",4,No
6196152607,Private,78,,Minivan,"$18,270",0,No
6196377892,Commercial,94,11,Panel Truck,"$31,380",0,No
6197240372,Commercial,74,3,Minivan,"$15,440",5,Yes
6197605789,Private,107,3,unknown,"$5,800",4,No
6199095372,Private,86,,Van,"$21,920",2,No
6200743936,Private,86,,Van,"$18,530",3,No
620082976,Private,76,7,Minivan,"$18,690",2,No
6203132335,Commercial,83,13,unknown,"$23,260",5,No
620469707,Commercial,75,10,Pickup,"$27,980",2,No
620554650,Commercial,97,3,Pickup,"$26,560",2,No
6205726633,Commercial,76,10,Minivan,"$30,660",2,No
6205755964,Commercial,86,15,Van,"$19,530",5,No
6205995288,Private,103,10,Minivan,"$18,060",0,Yes
6206181418,Private,82,8,unknown,"$32,280",4,No
6207733206,Commercial,90,3,Pickup,"$11,250",4,No
6209643091,Commercial,83,3,Panel Truck,"$29,900",0,Yes
6210331731,Private,85,9,Pickup,"$8,470",2,No
6211334128,Commercial,62,7,Van,"$20,730",3,No
6211833972,Commercial,98,16,Panel Truck,"$50,970",11,No
621231298,Private,58,9,Minivan,"$16,030",2,No
6212470965,Private,78,25,Minivan,"$27,300",8,No
6213233195,Private,91,15,unknown,"$16,770",1,No
6214000266,Private,66,,Minivan,"$8,250",6,No
621484778,Commercial,75,12,Pickup,"$30,600",6,Yes
6216900524,Private,65,14,Minivan,"$20,570",5,No
6217382469,Commercial,84,12,Minivan,"$37,670",4,No
6218253043,Private,72,17,Minivan,"$16,220",2,No
6221669175,Private,79,11,unknown,"$14,560",5,Yes
6222107912,Private,65,3,unknown,"$6,720",3,No
6223515914,Commercial,57,13,Van,"$29,540",9,No
6223517373,Private,75,3,Pickup,"$11,100",2,No
6223629602,Commercial,50,15,Pickup,"$8,510",7,No
6224683514,Private,98,3,Sports Car,"$22,830",1,No
622502630,Commercial,127,10,Pickup,"$9,670",2,No
6225211623,Commercial,91,9,Panel Truck,"$27,110",6,No
6225435879,Commercial,93,17,Van,"$17,060",3,No
6225759614,Private,113,15,unknown,"$5,000",6,No
6226869101,Commercial,92,13,Pickup,"$10,890",4,No
6227389083,Private,53,17,Minivan,"$17,690",6,No
6227531000,Commercial,75,5,Van,"$17,850",0,No
622881778,Private,73,11,unknown,"$17,240",6,No
6228922532,Private,92,11,Minivan,"$4,600",4,No
6228964652,Commercial,75,3,Minivan,"$28,580",0,No
6229547710,Private,73,7,Minivan,"$26,080",1,No
623007515,Private,132,3,Minivan,"$1,500",4,No
6232814258,Commercial,80,10,Minivan,"$15,860",0,No
6233158718,Commercial,60,17,Pickup,"$25,090",4,No
6235028153,Commercial,50,3,Van,"$19,300",0,No
6236313890,Private,104,19,Minivan,"$35,990",2,No
6239163934,Private,89,18,Minivan,"$20,120",5,No
6239366793,Private,79,3,Pickup,"$8,310",3,No
6240305283,Commercial,94,13,Panel Truck,"$25,280",4,No
624140649,Private,82,17,Sports Car,"$11,210",7,No
6241936448,Private,54,12,unknown,"$5,900",2,No
6242842395,Private,118,15,Van,"$20,140",0,No
6243324773,Private,74,12,unknown,"$23,640",0,No
6244238146,Private,59,22,Van,"$18,420",2,No
6250859530,Commercial,81,7,Panel Truck,"$25,920",4,No
625108364,Commercial,68,9,Pickup,"$8,420",0,No
6251425951,Private,53,15,Sports Car,"$7,790",0,No
6251546510,Commercial,85,13,Pickup,"$4,500",4,No
6252218170,Private,81,8,Sports Car,"$4,900",4,No
6253086946,Commercial,71,,Panel Truck,"$28,200",7,No
6253928641,Commercial,85,10,Sports Car,"$11,780",7,No
6254670480,Private,53,13,unknown,"$5,900",0,No
6254927661,Private,63,19,Minivan,"$32,090",2,No
6257277483,Commercial,103,8,Van,"$21,120",2,No
6259393463,Private,79,23,Pickup,"$11,240",5,No
6260684050,Private,74,3,Pickup,"$10,220",4,Yes
6262682934,Private,74,10,unknown,"$15,220",1,Yes
626290371,Private,57,8,Van,"$17,160",2,No
6263793910,Private,70,7,Pickup,"$12,170",3,No
6264459139,Commercial,67,8,Minivan,"$19,200",2,No
6265070254,Private,89,11,unknown,"$9,830",9,No
6267906291,Private,77,3,Pickup,"$7,550",0,No
6268053589,Commercial,60,,Minivan,"$12,410",0,No
626921268,Commercial,76,9,Sports Car,"$10,000",0,No
6269648842,Commercial,97,19,Panel Truck,"$25,630",4,No
6270710631,Private,57,9,unknown,"$1,500",2,No
6272258245,Private,65,9,Sports Car,"$13,990",8,No
6273957030,Private,112,3,unknown,"$12,820",2,No
627447576,Private,70,3,Minivan,"$8,200",6,Yes
6274905008,Private,67,9,Minivan,"$6,110",4,No
627556175,Commercial,68,7,Panel Truck,"$24,630",13,Yes
6277394081,Commercial,85,,Pickup,"$11,840",2,No
6280126064,Commercial,72,9,Pickup,"$8,140",5,No
6281405603,Private,66,9,unknown,"$7,870",2,No
6281612810,Private,50,3,Pickup,"$22,040",2,No
6281944967,Private,85,3,unknown,"$10,380",2,No
6282425970,Commercial,84,3,Minivan,"$19,070",2,No
6283531408,Private,95,18,unknown,"$19,400",7,No
6283776602,Private,65,17,Minivan,"$22,000",3,No
6283986473,Commercial,50,14,Panel Truck,"$27,300",4,No
6284465121,Private,84,20,Minivan,"$21,890",2,No
6285711574,Private,61,17,Minivan,"$17,140",2,No
6290750211,Commercial,82,16,Pickup,"$25,540",0,No
6292252906,Commercial,61,10,Sports Car,"$1,500",4,No
6293720108,Private,108,3,unknown,"$13,520",6,Yes
6297348990,Commercial,79,11,Pickup,"$5,000",8,No
629889260,Private,56,18,unknown,"$4,380",10,No
6302813657,Private,62,17,Minivan,"$15,990",0,Yes
6304128007,Commercial,71,21,Panel Truck,"$36,320",0,No
6304581227,Private,63,15,Van,"$22,420",8,No
6305257481,Private,78,3,unknown,"$11,050",6,No
6307519174,Private,89,3,Minivan,"$4,500",4,No
6307904093,Commercial,91,3,Panel Truck,"$22,590",4,No
6309649325,Private,80,3,Minivan,"$12,440",9,No
6310399625,Private,66,13,unknown,"$11,800",2,No
6310748270,Private,79,19,Sports Car,"$24,020",5,No
6311929079,Private,79,10,Minivan,"$17,170",4,No
6312665307,Private,71,14,Minivan,"$17,380",1,No
631365693,Commercial,77,3,unknown,"$24,560",8,Yes
6314730256,Commercial,63,17,Panel Truck,"$32,960",3,No
6314749795,Private,55,12,Pickup,"$19,630",0,No
6315413810,Private,83,3,Pickup,"$9,950",3,Yes
631552689,Private,84,15,unknown,"$11,420",2,No
631650258,Commercial,87,,Panel Truck,"$28,350",0,No
631722258,Commercial,101,12,Panel Truck,"$41,570",6,No
6317467569,Private,74,3,Sports Car,"$1,500",0,No
6317689584,Commercial,67,13,Panel Truck,"$28,190",5,No
631774798,Private,109,9,unknown,"$10,150",3,No
6319582025,Private,85,3,Sports Car,"$11,280",7,No
6319618041,Commercial,81,10,Panel Truck,"$26,840",4,Yes
6321064137,Commercial,67,13,unknown,"$13,160",4,Yes
6321693521,Private,70,11,unknown,"$15,110",0,No
6322090736,Private,59,17,Pickup,"$21,720",1,No
632267184,Private,87,12,Minivan,"$29,220",6,No
6322901905,Commercial,78,10,Sports Car,"$11,440",0,No
6323537955,Private,61,,unknown,"$11,470",8,No
6324074560,Commercial,95,7,Panel Truck,"$26,440",1,No
6325813478,Private,104,11,unknown,"$12,770",0,Yes
6327259738,Commercial,74,11,Pickup,"$28,800",0,No
6327482873,Private,77,12,Minivan,"$19,860",0,No
6327881514,Private,96,11,unknown,"$11,700",5,No
6327924365,Commercial,78,10,Pickup,"$18,760",2,No
6328417511,Commercial,86,11,Van,"$21,900",0,No
632876330,Private,125,3,Pickup,"$5,450",0,No
632954708,Private,85,12,Sports Car,"$14,030",3,Yes
63312978,Private,69,8,Minivan,"$9,400",0,Yes
633168707,Commercial,68,19,unknown,"$21,100",4,No
633276937,Private,64,3,Minivan,"$22,050",4,No
6332942903,Private,77,17,Minivan,"$18,960",4,No
6333485134,Commercial,70,6,Van,"$19,310",0,No
6334601552,Commercial,77,14,Van,"$22,170",2,No
6334705954,Commercial,85,3,Minivan,"$14,200",0,No
6336327490,Commercial,71,15,Minivan,"$15,510",7,No
6337005841,Private,82,3,unknown,"$13,780",2,No
6337204250,Commercial,89,15,Pickup,"$23,260",4,No
6338666048,Private,83,21,Sports Car,"$10,450",4,No
63415710,Commercial,98,10,Pickup,"$10,850",2,Yes
6343439734,Private,81,9,Minivan,"$45,730",3,No
6344416416,Private,81,3,Minivan,"$9,960",3,No
634489183,Commercial,74,16,Van,"$20,040",7,No
